virus pdb plddt pre_TM post_TM
LASV2 rank_003_alphafold2_multimer_v3_model_3_seed_000.pdb 56.6 0.2188 0.2172
LASV2 rank_004_alphafold2_multimer_v3_model_5_seed_000.pdb 52.2 0.2287 0.2192
LASV2 rank_005_alphafold2_multimer_v3_model_4_seed_000.pdb 54.6 0.2100 0.2041
LASV2 alphafold2_multimer_v3_model_1_seed_000.r0.pdb 59.2 0.2262 0.1947
LASV2 alphafold2_multimer_v3_model_1_seed_000.r1.pdb 59.5 0.2452 0.2408
LASV2 alphafold2_multimer_v3_model_1_seed_000.r2.pdb 57.1 0.3346 0.2294
LASV2 alphafold2_multimer_v3_model_1_seed_000.r3.pdb 65.6 0.4328 0.2331
LASV2 alphafold2_multimer_v3_model_1_seed_000.r4.pdb 76.8 0.4361 0.2337
LASV2 alphafold2_multimer_v3_model_1_seed_000.r5.pdb 82 0.4355 0.2113
LASV2 alphafold2_multimer_v3_model_2_seed_000.r0.pdb 57.2 0.2286 0.2185
LASV2 alphafold2_multimer_v3_model_2_seed_000.r1.pdb 65.8 0.1819 0.2055
LASV2 alphafold2_multimer_v3_model_2_seed_000.r2.pdb 66.4 0.1828 0.1973
LASV2 alphafold2_multimer_v3_model_2_seed_000.r3.pdb 69 0.1833 0.2067
LASV2 alphafold2_multimer_v3_model_3_seed_000.r0.pdb 63 0.2250 0.2427
LASV2 alphafold2_multimer_v3_model_3_seed_000.r1.pdb 60.9 0.2268 0.2379
LASV2 alphafold2_multimer_v3_model_3_seed_000.r2.pdb 58.8 0.2113 0.2048
LASV2 alphafold2_multimer_v3_model_3_seed_000.r3.pdb 56 0.2095 0.2025
LASV2 alphafold2_multimer_v3_model_3_seed_000.r4.pdb 56.6 0.2187 0.2169
LASV2 alphafold2_multimer_v3_model_4_seed_000.r0.pdb 69.8 0.1825 0.2021
LASV2 alphafold2_multimer_v3_model_4_seed_000.r1.pdb 61.2 0.1843 0.1895
LASV2 alphafold2_multimer_v3_model_4_seed_000.r2.pdb 57.2 0.1871 0.1914
LASV2 alphafold2_multimer_v3_model_4_seed_000.r3.pdb 55 0.1874 0.2028
LASV2 alphafold2_multimer_v3_model_4_seed_000.r4.pdb 51.6 0.2195 0.2470
LASV2 alphafold2_multimer_v3_model_4_seed_000.r5.pdb 54.6 0.2105 0.2017
LASV2 alphafold2_multimer_v3_model_5_seed_000.r0.pdb 61.6 0.1887 0.2008
LASV2 alphafold2_multimer_v3_model_5_seed_000.r1.pdb 54.5 0.1840 0.2126
LASV2 alphafold2_multimer_v3_model_5_seed_000.r2.pdb 54.9 0.2262 0.2214
LASV2 alphafold2_multimer_v3_model_5_seed_000.r3.pdb 53.7 0.2294 0.2169
LASV2 alphafold2_multimer_v3_model_5_seed_000.r4.pdb 52.2 0.2283 0.2032
MARV rank_001_alphafold2_multimer_v3_model_5_seed_000.pdb 33.9 0.2620 0.2889
MARV rank_002_alphafold2_multimer_v3_model_4_seed_000.pdb 35 0.3134 0.2467
MARV rank_003_alphafold2_multimer_v3_model_1_seed_000.pdb 36.2 0.3391 0.2978
MARV rank_004_alphafold2_multimer_v3_model_2_seed_000.pdb 32.9 0.3022 0.2636
MARV rank_005_alphafold2_multimer_v3_model_3_seed_000.pdb 27.4 0.1103 0.3521
MARV alphafold2_multimer_v3_model_1_seed_000.r0.pdb 32.6 0.3573 0.2257
MARV alphafold2_multimer_v3_model_1_seed_000.r1.pdb 39.4 0.3655 0.2687
MARV alphafold2_multimer_v3_model_1_seed_000.r2.pdb 36.2 0.3493 0.2787
MARV alphafold2_multimer_v3_model_1_seed_000.r3.pdb 35.8 0.3451 0.2637
MARV alphafold2_multimer_v3_model_1_seed_000.r4.pdb 36.1 0.3444 0.2939
MARV alphafold2_multimer_v3_model_1_seed_000.r5.pdb 36.2 0.3384 0.2878
MARV alphafold2_multimer_v3_model_2_seed_000.r0.pdb 27.5 0.1949 0.2273
MARV alphafold2_multimer_v3_model_2_seed_000.r1.pdb 34.7 0.3689 0.2858
MARV alphafold2_multimer_v3_model_2_seed_000.r2.pdb 33.1 0.3473 0.2897
MARV alphafold2_multimer_v3_model_2_seed_000.r3.pdb 32.5 0.3280 0.2892
MARV alphafold2_multimer_v3_model_2_seed_000.r4.pdb 33.2 0.3310 0.2971
MARV alphafold2_multimer_v3_model_2_seed_000.r5.pdb 32.9 0.3037 0.2630
MARV alphafold2_multimer_v3_model_3_seed_000.r0.pdb 27.9 0.1784 0.2175
MARV alphafold2_multimer_v3_model_3_seed_000.r1.pdb 26 0.1629 0.2032
MARV alphafold2_multimer_v3_model_3_seed_000.r2.pdb 26.7 0.1280 0.2997
MARV alphafold2_multimer_v3_model_3_seed_000.r3.pdb 27.6 0.1302 0.3091
MARV alphafold2_multimer_v3_model_3_seed_000.r4.pdb 27 0.1152 0.2043
MARV alphafold2_multimer_v3_model_3_seed_000.r5.pdb 27.4 0.1328 0.3559
MARV alphafold2_multimer_v3_model_4_seed_000.r0.pdb 30.2 0.3663 0.2610
MARV alphafold2_multimer_v3_model_4_seed_000.r1.pdb 37.8 0.3804 0.2570
MARV alphafold2_multimer_v3_model_4_seed_000.r2.pdb 35.5 0.3616 0.2725
MARV alphafold2_multimer_v3_model_4_seed_000.r3.pdb 34.9 0.3427 0.2686
MARV alphafold2_multimer_v3_model_4_seed_000.r4.pdb 34.4 0.3272 0.2721
MARV alphafold2_multimer_v3_model_4_seed_000.r5.pdb 35 0.3131 0.2697
MARV alphafold2_multimer_v3_model_5_seed_000.r0.pdb 27.3 0.3233 0.2007
MARV alphafold2_multimer_v3_model_5_seed_000.r1.pdb 26.8 0.3428 0.2022
MARV alphafold2_multimer_v3_model_5_seed_000.r2.pdb 32.5 0.3007 0.2674
MARV alphafold2_multimer_v3_model_5_seed_000.r3.pdb 33.7 0.2983 0.2711
MARV alphafold2_multimer_v3_model_5_seed_000.r4.pdb 33.4 0.2941 0.2896
MARV alphafold2_multimer_v3_model_5_seed_000.r5.pdb 33.9 0.2813 0.2904
HA rank_001_alphafold2_multimer_v3_model_5_seed_000.pdb 61 0.1571 0.4273
HA rank_002_alphafold2_multimer_v3_model_4_seed_000.pdb 53.9 0.1172 0.5753
HA rank_003_alphafold2_multimer_v3_model_2_seed_000.pdb 40.8 0.1178 0.2612
HA rank_004_alphafold2_multimer_v3_model_3_seed_000.pdb 53 0.3350 0.3351
HA rank_005_alphafold2_multimer_v3_model_1_seed_000.pdb 49.8 0.2664 0.2957
HA alphafold2_multimer_v3_model_1_seed_000.r0.pdb 68.2 0.3350 0.4708
HA alphafold2_multimer_v3_model_1_seed_000.r1.pdb 57.9 0.3340 0.3244
HA alphafold2_multimer_v3_model_1_seed_000.r2.pdb 57.2 0.3267 0.3221
HA alphafold2_multimer_v3_model_1_seed_000.r3.pdb 50.2 0.1889 0.4395
HA alphafold2_multimer_v3_model_1_seed_000.r4.pdb 45.4 0.2928 0.2475
HA alphafold2_multimer_v3_model_1_seed_000.r5.pdb 49.8 0.2670 0.3002
HA alphafold2_multimer_v3_model_2_seed_000.r0.pdb 63.3 0.3333 0.3241
HA alphafold2_multimer_v3_model_2_seed_000.r1.pdb 54.9 0.3050 0.4787
HA alphafold2_multimer_v3_model_2_seed_000.r2.pdb 48.8 0.2952 0.3116
HA alphafold2_multimer_v3_model_2_seed_000.r3.pdb 46.3 0.1403 0.3784
HA alphafold2_multimer_v3_model_2_seed_000.r4.pdb 43.7 0.0912 0.3913
HA alphafold2_multimer_v3_model_2_seed_000.r5.pdb 40.8 0.0806 0.2552
HA alphafold2_multimer_v3_model_3_seed_000.r0.pdb 63.5 0.3315 0.4689
HA alphafold2_multimer_v3_model_3_seed_000.r1.pdb 55.6 0.3347 0.3361
HA alphafold2_multimer_v3_model_3_seed_000.r2.pdb 53 0.3350 0.4845
HA alphafold2_multimer_v3_model_4_seed_000.r0.pdb 55.6 0.3261 0.3089
HA alphafold2_multimer_v3_model_4_seed_000.r1.pdb 46 0.1604 0.2494
HA alphafold2_multimer_v3_model_4_seed_000.r2.pdb 38.3 0.0960 0.2621
HA alphafold2_multimer_v3_model_4_seed_000.r3.pdb 41.4 0.0832 0.3924
HA alphafold2_multimer_v3_model_4_seed_000.r4.pdb 50.3 0.1174 0.3551
HA alphafold2_multimer_v3_model_4_seed_000.r5.pdb 53.9 0.1166 0.5743
HA alphafold2_multimer_v3_model_5_seed_000.r0.pdb 41.8 0.2358 0.3475
HA alphafold2_multimer_v3_model_5_seed_000.r1.pdb 37.9 0.1831 0.3894
HA alphafold2_multimer_v3_model_5_seed_000.r2.pdb 56.1 0.1605 0.4095
HA alphafold2_multimer_v3_model_5_seed_000.r3.pdb 58.5 0.1580 0.4261
HA alphafold2_multimer_v3_model_5_seed_000.r4.pdb 57.1 0.1572 0.4271
HA alphafold2_multimer_v3_model_5_seed_000.r5.pdb 61 0.1572 0.4283
