virus pdb plddt pre_TM post_TM
JUNV alphafold2_multimer_v3_model_5_seed_000.r2.pdb 52.9 0.1416 0.9292
JUNV alphafold2_multimer_v3_model_5_seed_000.r3.pdb 54.3 0.1316 0.9273
JUNV alphafold2_multimer_v3_model_5_seed_000.r4.pdb 54.4 0.1405 0.9282
JUNV alphafold2_multimer_v3_model_5_seed_000.r5.pdb 53.5 0.1308 0.9274
LUJV rank_001_alphafold2_multimer_v3_model_2_seed_000.pdb 59.2 0.1066 0.9526
LUJV rank_002_alphafold2_multimer_v3_model_1_seed_000.pdb 54.9 0.1282 0.9553
LUJV rank_003_alphafold2_multimer_v3_model_5_seed_000.pdb 56 0.1326 0.9362
LUJV rank_004_alphafold2_multimer_v3_model_4_seed_000.pdb 55.9 0.1276 0.9478
LUJV rank_005_alphafold2_multimer_v3_model_3_seed_000.pdb 53.8 0.1277 0.9614
LUJV alphafold2_multimer_v3_model_1_seed_000.r0.pdb 48.4 0.1292 0.9519
LUJV alphafold2_multimer_v3_model_1_seed_000.r1.pdb 52.1 0.1151 0.9624
LUJV alphafold2_multimer_v3_model_1_seed_000.r2.pdb 53.8 0.1090 0.9625
LUJV alphafold2_multimer_v3_model_1_seed_000.r3.pdb 55.4 0.1147 0.9557
LUJV alphafold2_multimer_v3_model_1_seed_000.r4.pdb 55.9 0.1191 0.9536
LUJV alphafold2_multimer_v3_model_1_seed_000.r5.pdb 54.9 0.1147 0.9562
LUJV alphafold2_multimer_v3_model_2_seed_000.r0.pdb 62.6 0.1100 0.9639
LUJV alphafold2_multimer_v3_model_2_seed_000.r1.pdb 61.2 0.1277 0.9579
LUJV alphafold2_multimer_v3_model_2_seed_000.r2.pdb 59.3 0.1404 0.9553
LUJV alphafold2_multimer_v3_model_2_seed_000.r3.pdb 60.4 0.1336 0.9502
LUJV alphafold2_multimer_v3_model_2_seed_000.r4.pdb 59.7 0.1313 0.9542
LUJV alphafold2_multimer_v3_model_2_seed_000.r5.pdb 59.2 0.1352 0.9529
LUJV alphafold2_multimer_v3_model_3_seed_000.r0.pdb 58.8 0.1145 0.9619
LUJV alphafold2_multimer_v3_model_3_seed_000.r1.pdb 60 0.1248 0.9612
LUJV alphafold2_multimer_v3_model_3_seed_000.r2.pdb 56.4 0.1276 0.9572
LUJV alphafold2_multimer_v3_model_3_seed_000.r3.pdb 55.5 0.1235 0.9626
LUJV alphafold2_multimer_v3_model_3_seed_000.r4.pdb 54.2 0.1203 0.9615
LUJV alphafold2_multimer_v3_model_3_seed_000.r5.pdb 53.8 0.1283 0.9616
LUJV alphafold2_multimer_v3_model_4_seed_000.r0.pdb 63.9 0.1163 0.9653
LUJV alphafold2_multimer_v3_model_4_seed_000.r1.pdb 57.5 0.1428 0.9569
LUJV alphafold2_multimer_v3_model_4_seed_000.r2.pdb 57 0.1359 0.9487
LUJV alphafold2_multimer_v3_model_4_seed_000.r3.pdb 57 0.1369 0.9471
LUJV alphafold2_multimer_v3_model_4_seed_000.r4.pdb 56.3 0.1339 0.9482
LUJV alphafold2_multimer_v3_model_4_seed_000.r5.pdb 55.9 0.1276 0.9481
LUJV alphafold2_multimer_v3_model_5_seed_000.r0.pdb 54.2 0.1198 0.9408
LUJV alphafold2_multimer_v3_model_5_seed_000.r1.pdb 57.7 0.1243 0.9315
LUJV alphafold2_multimer_v3_model_5_seed_000.r2.pdb 58.3 0.1334 0.9352
LUJV alphafold2_multimer_v3_model_5_seed_000.r3.pdb 58 0.1354 0.9344
LUJV alphafold2_multimer_v3_model_5_seed_000.r4.pdb 57.8 0.1369 0.9375
LUJV alphafold2_multimer_v3_model_5_seed_000.r5.pdb 56 0.1334 0.9371
CHAV rank_001_alphafold2_multimer_v3_model_2_seed_000.pdb 60.8 0.1189 0.9327
CHAV rank_002_alphafold2_multimer_v3_model_4_seed_000.pdb 58.5 0.1211 0.9346
CHAV rank_003_alphafold2_multimer_v3_model_5_seed_000.pdb 56.9 0.1051 0.9155
CHAV rank_004_alphafold2_multimer_v3_model_3_seed_000.pdb 58.3 0.1332 0.9332
CHAV rank_005_alphafold2_multimer_v3_model_1_seed_000.pdb 57 0.1210 0.9294
CHAV alphafold2_multimer_v3_model_1_seed_000.r0.pdb 53.4 0.1313 0.9401
CHAV alphafold2_multimer_v3_model_1_seed_000.r1.pdb 58.8 0.1211 0.9387
CHAV alphafold2_multimer_v3_model_1_seed_000.r2.pdb 58.2 0.1289 0.9239
CHAV alphafold2_multimer_v3_model_1_seed_000.r3.pdb 57.1 0.1211 0.9302
CHAV alphafold2_multimer_v3_model_1_seed_000.r4.pdb 57 0.1203 0.9296
CHAV alphafold2_multimer_v3_model_1_seed_000.r5.pdb 57 0.1140 0.9286
CHAV alphafold2_multimer_v3_model_2_seed_000.r0.pdb 61.8 0.1256 0.9210
CHAV alphafold2_multimer_v3_model_2_seed_000.r1.pdb 61.7 0.1170 0.9301
CHAV alphafold2_multimer_v3_model_2_seed_000.r2.pdb 61.6 0.1165 0.9310
CHAV alphafold2_multimer_v3_model_2_seed_000.r3.pdb 59.9 0.1134 0.9329
CHAV alphafold2_multimer_v3_model_2_seed_000.r4.pdb 60.8 0.1105 0.9332
CHAV alphafold2_multimer_v3_model_3_seed_000.r0.pdb 55.2 0.1011 0.9302
CHAV alphafold2_multimer_v3_model_3_seed_000.r1.pdb 58.3 0.1236 0.9236
CHAV alphafold2_multimer_v3_model_3_seed_000.r2.pdb 57.4 0.1166 0.9285
CHAV alphafold2_multimer_v3_model_3_seed_000.r3.pdb 57.4 0.1245 0.9328
CHAV alphafold2_multimer_v3_model_3_seed_000.r4.pdb 58.6 0.1227 0.9357
CHAV alphafold2_multimer_v3_model_3_seed_000.r5.pdb 58.3 0.1223 0.9338
CHAV alphafold2_multimer_v3_model_4_seed_000.r0.pdb 60.6 0.1056 0.9319
CHAV alphafold2_multimer_v3_model_4_seed_000.r1.pdb 58.1 0.1231 0.9258
CHAV alphafold2_multimer_v3_model_4_seed_000.r2.pdb 59.3 0.1158 0.9268
CHAV alphafold2_multimer_v3_model_4_seed_000.r3.pdb 58.8 0.1239 0.9307
CHAV alphafold2_multimer_v3_model_4_seed_000.r4.pdb 59.1 0.1250 0.9324
CHAV alphafold2_multimer_v3_model_4_seed_000.r5.pdb 58.5 0.1205 0.9355
CHAV alphafold2_multimer_v3_model_5_seed_000.r0.pdb 50.9 0.1101 0.8994
CHAV alphafold2_multimer_v3_model_5_seed_000.r1.pdb 49.7 0.1178 0.9134
CHAV alphafold2_multimer_v3_model_5_seed_000.r2.pdb 55.6 0.1210 0.9119
CHAV alphafold2_multimer_v3_model_5_seed_000.r3.pdb 57.2 0.1220 0.9057
CHAV alphafold2_multimer_v3_model_5_seed_000.r4.pdb 57.1 0.1285 0.9123
CHAV alphafold2_multimer_v3_model_5_seed_000.r5.pdb 56.9 0.1217 0.9163
MACV rank_001_alphafold2_multimer_v3_model_2_seed_000.pdb 56.7 0.1144 0.9521
MACV rank_002_alphafold2_multimer_v3_model_4_seed_000.pdb 54.7 0.1262 0.9458
MACV rank_003_alphafold2_multimer_v3_model_1_seed_000.pdb 51.3 0.1511 0.9535
MACV rank_004_alphafold2_multimer_v3_model_5_seed_000.pdb 52.3 0.1299 0.9124
MACV rank_005_alphafold2_multimer_v3_model_3_seed_000.pdb 54.3 0.1271 0.9481
MACV alphafold2_multimer_v3_model_1_seed_000.r0.pdb 52 0.1264 0.9322
MACV alphafold2_multimer_v3_model_1_seed_000.r1.pdb 54.2 0.1302 0.9517
MACV alphafold2_multimer_v3_model_1_seed_000.r2.pdb 54.4 0.1267 0.9505
MACV alphafold2_multimer_v3_model_1_seed_000.r3.pdb 52.3 0.1545 0.9594
MACV alphafold2_multimer_v3_model_1_seed_000.r4.pdb 52.7 0.1618 0.9551
MACV alphafold2_multimer_v3_model_1_seed_000.r5.pdb 51.3 0.1517 0.9555
MACV alphafold2_multimer_v3_model_2_seed_000.r0.pdb 61.3 0.1118 0.9429
MACV alphafold2_multimer_v3_model_2_seed_000.r1.pdb 58.3 0.1008 0.9484
MACV alphafold2_multimer_v3_model_2_seed_000.r2.pdb 56.8 0.1290 0.9463
MACV alphafold2_multimer_v3_model_2_seed_000.r3.pdb 57.2 0.1190 0.9477
MACV alphafold2_multimer_v3_model_2_seed_000.r4.pdb 56.4 0.1394 0.9508
MACV alphafold2_multimer_v3_model_2_seed_000.r5.pdb 56.7 0.1383 0.9519
MACV alphafold2_multimer_v3_model_3_seed_000.r0.pdb 57.5 0.1056 0.9490
MACV alphafold2_multimer_v3_model_3_seed_000.r1.pdb 58.2 0.1114 0.9456
MACV alphafold2_multimer_v3_model_3_seed_000.r2.pdb 55.7 0.1105 0.9483
MACV alphafold2_multimer_v3_model_3_seed_000.r3.pdb 56.5 0.1133 0.9448
MACV alphafold2_multimer_v3_model_3_seed_000.r4.pdb 54.9 0.1180 0.9525
MACV alphafold2_multimer_v3_model_3_seed_000.r5.pdb 54.3 0.1231 0.9476
MACV alphafold2_multimer_v3_model_4_seed_000.r0.pdb 59.4 0.1072 0.9507
MACV alphafold2_multimer_v3_model_4_seed_000.r1.pdb 56.1 0.1530 0.9566
MACV alphafold2_multimer_v3_model_4_seed_000.r2.pdb 56.8 0.1553 0.9503
MACV alphafold2_multimer_v3_model_4_seed_000.r3.pdb 56 0.1225 0.9493
MACV alphafold2_multimer_v3_model_4_seed_000.r4.pdb 54.8 0.1496 0.9479
MACV alphafold2_multimer_v3_model_4_seed_000.r5.pdb 54.7 0.1269 0.9458
MACV alphafold2_multimer_v3_model_5_seed_000.r0.pdb 52 0.1175 0.9129
MACV alphafold2_multimer_v3_model_5_seed_000.r1.pdb 48 0.1327 0.9084
MACV alphafold2_multimer_v3_model_5_seed_000.r2.pdb 51.8 0.1307 0.9136
MACV alphafold2_multimer_v3_model_5_seed_000.r3.pdb 51.1 0.1283 0.9123
MACV alphafold2_multimer_v3_model_5_seed_000.r4.pdb 51.3 0.1306 0.9125
MACV alphafold2_multimer_v3_model_5_seed_000.r5.pdb 52.3 0.1238 0.9125
