virus pdb plddt pre_TM post_TM
EBOV alphafold2_multimer_v3_model_5_seed_000.r0.pdb 36.6 0.2006 0.9788
EBOV alphafold2_multimer_v3_model_5_seed_000.r1.pdb 39.8 0.2421 0.9746
EBOV alphafold2_multimer_v3_model_5_seed_000.r2.pdb 37.4 0.2366 0.9765
EBOV alphafold2_multimer_v3_model_5_seed_000.r3.pdb 37.2 0.2349 0.9745
EBOV alphafold2_multimer_v3_model_5_seed_000.r4.pdb 37.9 0.2310 0.9749
EBOV alphafold2_multimer_v3_model_5_seed_000.r5.pdb 36.7 0.2343 0.9757
RSV rank_001_alphafold2_multimer_v3_model_4_seed_000.pdb 94 0.6399 0.8223
RSV rank_002_alphafold2_multimer_v3_model_5_seed_000.pdb 93.6 0.6388 0.8221
RSV rank_003_alphafold2_multimer_v3_model_1_seed_000.pdb 93.6 0.6386 0.8231
RSV rank_004_alphafold2_multimer_v3_model_3_seed_000.pdb 94.1 0.6403 0.8227
RSV rank_005_alphafold2_multimer_v3_model_2_seed_000.pdb 93.8 0.6334 0.8223
RSV alphafold2_multimer_v3_model_1_seed_000.r0.pdb 88.3 0.6439 0.8192
RSV alphafold2_multimer_v3_model_1_seed_000.r1.pdb 93.6 0.6388 0.8221
RSV alphafold2_multimer_v3_model_1_seed_000.r2.pdb 93.6 0.6387 0.8231
RSV alphafold2_multimer_v3_model_2_seed_000.r0.pdb 78.3 0.6445 0.8161
RSV alphafold2_multimer_v3_model_2_seed_000.r1.pdb 93.7 0.6314 0.8223
RSV alphafold2_multimer_v3_model_2_seed_000.r2.pdb 93.8 0.6334 0.8223
RSV alphafold2_multimer_v3_model_3_seed_000.r0.pdb 78 0.6113 0.8096
RSV alphafold2_multimer_v3_model_3_seed_000.r1.pdb 93.9 0.6384 0.8224
RSV alphafold2_multimer_v3_model_3_seed_000.r2.pdb 94.1 0.6400 0.8227
RSV alphafold2_multimer_v3_model_4_seed_000.r0.pdb 89.2 0.6298 0.8177
RSV alphafold2_multimer_v3_model_4_seed_000.r1.pdb 93.5 0.6405 0.8220
RSV alphafold2_multimer_v3_model_4_seed_000.r2.pdb 94 0.6396 0.8223
RSV alphafold2_multimer_v3_model_5_seed_000.r0.pdb 79 0.6456 0.8149
RSV alphafold2_multimer_v3_model_5_seed_000.r1.pdb 93.5 0.6358 0.8216
RSV alphafold2_multimer_v3_model_5_seed_000.r2.pdb 93.6 0.6385 0.8221
LASV1 rank_001_alphafold2_multimer_v3_model_2_seed_000.pdb 44.6 0.3876 0.7391
LASV1 rank_002_alphafold2_multimer_v3_model_5_seed_000.pdb 42.8 0.2794 0.3901
LASV1 rank_003_alphafold2_multimer_v3_model_1_seed_000.pdb 46.8 0.2770 0.7222
LASV1 rank_004_alphafold2_multimer_v3_model_3_seed_000.pdb 46.7 0.2735 0.3761
LASV1 rank_005_alphafold2_multimer_v3_model_4_seed_000.pdb 44.9 0.2328 0.3846
LASV1 alphafold2_multimer_v3_model_1_seed_000.r0.pdb 42.7 0.3670 0.3172
LASV1 alphafold2_multimer_v3_model_1_seed_000.r1.pdb 45.7 0.2657 0.3845
LASV1 alphafold2_multimer_v3_model_1_seed_000.r2.pdb 46.1 0.2577 0.7616
LASV1 alphafold2_multimer_v3_model_1_seed_000.r3.pdb 45.5 0.2825 0.7498
LASV1 alphafold2_multimer_v3_model_1_seed_000.r4.pdb 43 0.2674 0.3687
LASV1 alphafold2_multimer_v3_model_1_seed_000.r5.pdb 46.8 0.2808 0.7242
LASV1 alphafold2_multimer_v3_model_2_seed_000.r0.pdb 37.8 0.2751 0.2529
LASV1 alphafold2_multimer_v3_model_2_seed_000.r1.pdb 43.2 0.2744 0.3650
LASV1 alphafold2_multimer_v3_model_2_seed_000.r2.pdb 43.4 0.3308 0.3912
LASV1 alphafold2_multimer_v3_model_2_seed_000.r3.pdb 44.5 0.3335 0.4038
LASV1 alphafold2_multimer_v3_model_2_seed_000.r4.pdb 44.5 0.3617 0.7411
LASV1 alphafold2_multimer_v3_model_2_seed_000.r5.pdb 44.6 0.3902 0.4095
LASV1 alphafold2_multimer_v3_model_3_seed_000.r0.pdb 39.2 0.2445 0.2248
LASV1 alphafold2_multimer_v3_model_3_seed_000.r1.pdb 41.5 0.3124 0.5367
LASV1 alphafold2_multimer_v3_model_3_seed_000.r2.pdb 45.2 0.2888 0.5845
LASV1 alphafold2_multimer_v3_model_3_seed_000.r3.pdb 44.4 0.2518 0.5738
LASV1 alphafold2_multimer_v3_model_3_seed_000.r4.pdb 46.7 0.2804 0.3623
LASV1 alphafold2_multimer_v3_model_3_seed_000.r5.pdb 46.7 0.2739 0.3757
LASV1 alphafold2_multimer_v3_model_4_seed_000.r0.pdb 41.4 0.2567 0.3048
LASV1 alphafold2_multimer_v3_model_4_seed_000.r1.pdb 43.8 0.2704 0.4058
LASV1 alphafold2_multimer_v3_model_4_seed_000.r2.pdb 42.8 0.2959 0.2593
LASV1 alphafold2_multimer_v3_model_4_seed_000.r3.pdb 44.5 0.2538 0.2256
LASV1 alphafold2_multimer_v3_model_4_seed_000.r4.pdb 45.1 0.2382 0.2335
LASV1 alphafold2_multimer_v3_model_4_seed_000.r5.pdb 44.9 0.2529 0.3794
LASV1 alphafold2_multimer_v3_model_5_seed_000.r0.pdb 38.8 0.2303 0.3628
LASV1 alphafold2_multimer_v3_model_5_seed_000.r1.pdb 41.3 0.2756 0.7273
LASV1 alphafold2_multimer_v3_model_5_seed_000.r2.pdb 42.4 0.2592 0.4011
LASV1 alphafold2_multimer_v3_model_5_seed_000.r3.pdb 42.9 0.2806 0.7447
LASV1 alphafold2_multimer_v3_model_5_seed_000.r4.pdb 43.4 0.2530 0.3680
LASV1 alphafold2_multimer_v3_model_5_seed_000.r5.pdb 42.8 0.2787 0.7258
LASV2 rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb 43.3 0.3475 0.3593
LASV2 rank_002_alphafold2_multimer_v3_model_2_seed_000.pdb 40.1 0.3515 0.3850
LASV2 rank_003_alphafold2_multimer_v3_model_5_seed_000.pdb 42.3 0.3635 0.5246
LASV2 rank_004_alphafold2_multimer_v3_model_3_seed_000.pdb 41.2 0.3253 0.3470
LASV2 rank_005_alphafold2_multimer_v3_model_4_seed_000.pdb 45.3 0.3895 0.3569
LASV2 alphafold2_multimer_v3_model_1_seed_000.r0.pdb 41.2 0.2576 0.4596
LASV2 alphafold2_multimer_v3_model_1_seed_000.r1.pdb 41.5 0.3289 0.4773
LASV2 alphafold2_multimer_v3_model_1_seed_000.r2.pdb 40 0.3130 0.2846
LASV2 alphafold2_multimer_v3_model_1_seed_000.r3.pdb 41.1 0.3389 0.4464
LASV2 alphafold2_multimer_v3_model_1_seed_000.r4.pdb 42.4 0.3553 0.4256
LASV2 alphafold2_multimer_v3_model_1_seed_000.r5.pdb 43.3 0.3462 0.3649
LASV2 alphafold2_multimer_v3_model_2_seed_000.r0.pdb 37.2 0.3169 0.2414
LASV2 alphafold2_multimer_v3_model_2_seed_000.r1.pdb 38.4 0.3166 0.2124
LASV2 alphafold2_multimer_v3_model_2_seed_000.r2.pdb 36.8 0.3298 0.2291
LASV2 alphafold2_multimer_v3_model_2_seed_000.r3.pdb 38.2 0.3067 0.3688
LASV2 alphafold2_multimer_v3_model_2_seed_000.r4.pdb 39.2 0.3516 0.4309
LASV2 alphafold2_multimer_v3_model_2_seed_000.r5.pdb 40.1 0.3526 0.4642
LASV2 alphafold2_multimer_v3_model_3_seed_000.r0.pdb 40.5 0.3130 0.2971
LASV2 alphafold2_multimer_v3_model_3_seed_000.r1.pdb 42.7 0.3173 0.3459
LASV2 alphafold2_multimer_v3_model_3_seed_000.r2.pdb 43.2 0.3291 0.2622
LASV2 alphafold2_multimer_v3_model_3_seed_000.r3.pdb 41.4 0.3407 0.3159
LASV2 alphafold2_multimer_v3_model_3_seed_000.r4.pdb 42.1 0.3505 0.3340
LASV2 alphafold2_multimer_v3_model_3_seed_000.r5.pdb 41.2 0.3252 0.4395
LASV2 alphafold2_multimer_v3_model_4_seed_000.r0.pdb 39.1 0.2702 0.2322
LASV2 alphafold2_multimer_v3_model_4_seed_000.r1.pdb 43.5 0.3477 0.3649
LASV2 alphafold2_multimer_v3_model_4_seed_000.r2.pdb 43.2 0.3405 0.4177
LASV2 alphafold2_multimer_v3_model_4_seed_000.r3.pdb 43.2 0.3063 0.3826
LASV2 alphafold2_multimer_v3_model_4_seed_000.r4.pdb 43.8 0.3520 0.4617
LASV2 alphafold2_multimer_v3_model_4_seed_000.r5.pdb 45.3 0.3864 0.4699
LASV2 alphafold2_multimer_v3_model_5_seed_000.r0.pdb 37.9 0.3135 0.2071
LASV2 alphafold2_multimer_v3_model_5_seed_000.r1.pdb 40.2 0.3413 0.4444
LASV2 alphafold2_multimer_v3_model_5_seed_000.r2.pdb 44 0.3589 0.3831
LASV2 alphafold2_multimer_v3_model_5_seed_000.r3.pdb 43.3 0.3532 0.3623
LASV2 alphafold2_multimer_v3_model_5_seed_000.r4.pdb 44.3 0.3531 0.5288
LASV2 alphafold2_multimer_v3_model_5_seed_000.r5.pdb 42.3 0.3633 0.3649
MARV rank_001_alphafold2_multimer_v3_model_4_seed_000.pdb 40.5 0.2130 0.8964
MARV rank_002_alphafold2_multimer_v3_model_5_seed_000.pdb 36.5 0.3118 0.9011
MARV rank_003_alphafold2_multimer_v3_model_3_seed_000.pdb 37.1 0.3042 0.9036
MARV rank_004_alphafold2_multimer_v3_model_1_seed_000.pdb 35.1 0.2364 0.9198
MARV rank_005_alphafold2_multimer_v3_model_2_seed_000.pdb 32.1 0.2236 0.9042
MARV alphafold2_multimer_v3_model_1_seed_000.r0.pdb 34.6 0.1815 0.8977
MARV alphafold2_multimer_v3_model_1_seed_000.r1.pdb 36.5 0.1816 0.9024
MARV alphafold2_multimer_v3_model_1_seed_000.r2.pdb 36.1 0.2321 0.9041
MARV alphafold2_multimer_v3_model_1_seed_000.r3.pdb 35.5 0.2288 0.9054
MARV alphafold2_multimer_v3_model_1_seed_000.r4.pdb 35.6 0.2078 0.9162
MARV alphafold2_multimer_v3_model_1_seed_000.r5.pdb 35.1 0.2396 0.9221
MARV alphafold2_multimer_v3_model_2_seed_000.r0.pdb 33.8 0.2272 0.8980
MARV alphafold2_multimer_v3_model_2_seed_000.r1.pdb 32.7 0.2244 0.9027
MARV alphafold2_multimer_v3_model_2_seed_000.r2.pdb 32.5 0.2677 0.9054
MARV alphafold2_multimer_v3_model_2_seed_000.r3.pdb 32.2 0.3048 0.4324
MARV alphafold2_multimer_v3_model_2_seed_000.r4.pdb 32.4 0.2464 0.4199
MARV alphafold2_multimer_v3_model_2_seed_000.r5.pdb 32.1 0.2122 0.9061
MARV alphafold2_multimer_v3_model_3_seed_000.r0.pdb 34.2 0.2218 0.4206
MARV alphafold2_multimer_v3_model_3_seed_000.r1.pdb 37.9 0.2221 0.8993
MARV alphafold2_multimer_v3_model_3_seed_000.r2.pdb 36.9 0.3202 0.9015
MARV alphafold2_multimer_v3_model_3_seed_000.r3.pdb 36.3 0.2903 0.9026
MARV alphafold2_multimer_v3_model_3_seed_000.r4.pdb 36.5 0.2260 0.9015
MARV alphafold2_multimer_v3_model_3_seed_000.r5.pdb 37.1 0.3040 0.9045
MARV alphafold2_multimer_v3_model_4_seed_000.r0.pdb 37.4 0.1806 0.9008
MARV alphafold2_multimer_v3_model_4_seed_000.r1.pdb 39.5 0.2836 0.8985
MARV alphafold2_multimer_v3_model_4_seed_000.r2.pdb 39.8 0.2865 0.9010
MARV alphafold2_multimer_v3_model_4_seed_000.r3.pdb 39.5 0.2723 0.8990
MARV alphafold2_multimer_v3_model_4_seed_000.r4.pdb 39.7 0.2354 0.8977
MARV alphafold2_multimer_v3_model_4_seed_000.r5.pdb 40.5 0.2933 0.8986
MARV alphafold2_multimer_v3_model_5_seed_000.r0.pdb 34.8 0.2931 0.9027
MARV alphafold2_multimer_v3_model_5_seed_000.r1.pdb 36.9 0.1851 0.8996
MARV alphafold2_multimer_v3_model_5_seed_000.r2.pdb 37 0.3130 0.9024
MARV alphafold2_multimer_v3_model_5_seed_000.r3.pdb 36.6 0.3157 0.9015
MARV alphafold2_multimer_v3_model_5_seed_000.r4.pdb 36.4 0.3055 0.9007
MARV alphafold2_multimer_v3_model_5_seed_000.r5.pdb 36.5 0.3117 0.9018
HA rank_001_alphafold2_multimer_v3_model_3_seed_000.pdb 85.2 0.6539 0.5378
HA rank_002_alphafold2_multimer_v3_model_4_seed_000.pdb 84.4 0.6335 0.3726
HA rank_003_alphafold2_multimer_v3_model_2_seed_000.pdb 84.2 0.6788 0.5353
HA rank_004_alphafold2_multimer_v3_model_1_seed_000.pdb 82.8 0.6740 0.5465
HA rank_005_alphafold2_multimer_v3_model_5_seed_000.pdb 75.7 0.6508 0.5468
HA alphafold2_multimer_v3_model_1_seed_000.r0.pdb 62.6 0.2802 0.7786
HA alphafold2_multimer_v3_model_1_seed_000.r1.pdb 71.5 0.6428 0.3982
HA alphafold2_multimer_v3_model_1_seed_000.r2.pdb 75.4 0.6642 0.5531
HA alphafold2_multimer_v3_model_1_seed_000.r3.pdb 80.9 0.6759 0.5503
HA alphafold2_multimer_v3_model_1_seed_000.r4.pdb 82.7 0.6778 0.3691
HA alphafold2_multimer_v3_model_1_seed_000.r5.pdb 82.8 0.6740 0.5563
HA alphafold2_multimer_v3_model_2_seed_000.r0.pdb 61.2 0.4957 0.5230
HA alphafold2_multimer_v3_model_2_seed_000.r1.pdb 75.9 0.7018 0.3642
HA alphafold2_multimer_v3_model_2_seed_000.r2.pdb 81.5 0.6782 0.3889
HA alphafold2_multimer_v3_model_2_seed_000.r3.pdb 83.4 0.6768 0.3899
HA alphafold2_multimer_v3_model_2_seed_000.r4.pdb 83.9 0.6816 0.3958
HA alphafold2_multimer_v3_model_2_seed_000.r5.pdb 84.2 0.6789 0.5511
HA alphafold2_multimer_v3_model_3_seed_000.r0.pdb 73.2 0.6932 0.3689
HA alphafold2_multimer_v3_model_3_seed_000.r1.pdb 80.1 0.6623 0.5507
HA alphafold2_multimer_v3_model_3_seed_000.r2.pdb 85 0.6449 0.3758
HA alphafold2_multimer_v3_model_3_seed_000.r3.pdb 85.1 0.6502 0.3665
HA alphafold2_multimer_v3_model_3_seed_000.r4.pdb 84.9 0.6542 0.3886
HA alphafold2_multimer_v3_model_3_seed_000.r5.pdb 85.2 0.6539 0.5478
HA alphafold2_multimer_v3_model_4_seed_000.r0.pdb 58.2 0.5911 0.5584
HA alphafold2_multimer_v3_model_4_seed_000.r1.pdb 78.6 0.6762 0.5205
HA alphafold2_multimer_v3_model_4_seed_000.r2.pdb 84.9 0.6357 0.5467
HA alphafold2_multimer_v3_model_4_seed_000.r3.pdb 85.7 0.6367 0.5457
HA alphafold2_multimer_v3_model_4_seed_000.r4.pdb 85.1 0.6356 0.3708
HA alphafold2_multimer_v3_model_4_seed_000.r5.pdb 84.4 0.6335 0.5452
HA alphafold2_multimer_v3_model_5_seed_000.r0.pdb 63.2 0.5468 0.4019
HA alphafold2_multimer_v3_model_5_seed_000.r1.pdb 66.3 0.6168 0.7194
HA alphafold2_multimer_v3_model_5_seed_000.r2.pdb 68.4 0.5993 0.7096
HA alphafold2_multimer_v3_model_5_seed_000.r3.pdb 69.6 0.6266 0.5641
HA alphafold2_multimer_v3_model_5_seed_000.r4.pdb 72.9 0.6358 0.5415
HA alphafold2_multimer_v3_model_5_seed_000.r5.pdb 75.7 0.6510 0.5483
