virus pdb plddt pre_TM post_TM
JUNV alphafold2_multimer_v3_model_5_seed_000.r1.pdb 41.9 0.3586 0.2788
JUNV alphafold2_multimer_v3_model_5_seed_000.r2.pdb 38.7 0.3690 0.2653
JUNV alphafold2_multimer_v3_model_5_seed_000.r3.pdb 42.7 0.3742 0.2934
JUNV alphafold2_multimer_v3_model_5_seed_000.r4.pdb 39.7 0.3739 0.2926
JUNV alphafold2_multimer_v3_model_5_seed_000.r5.pdb 42.5 0.3774 0.2444
LUJV rank_001_alphafold2_multimer_v3_model_4_seed_000.pdb 59.4 0.3311 0.2908
LUJV rank_002_alphafold2_multimer_v3_model_3_seed_000.pdb 53.2 0.3888 0.2718
LUJV rank_003_alphafold2_multimer_v3_model_2_seed_000.pdb 48.5 0.3557 0.2732
LUJV rank_004_alphafold2_multimer_v3_model_5_seed_000.pdb 42.3 0.3638 0.2736
LUJV rank_005_alphafold2_multimer_v3_model_1_seed_000.pdb 41.1 0.1919 0.2613
LUJV alphafold2_multimer_v3_model_1_seed_000.r0.pdb 36.6 0.1972 0.2300
LUJV alphafold2_multimer_v3_model_1_seed_000.r1.pdb 36.5 0.2452 0.2552
LUJV alphafold2_multimer_v3_model_1_seed_000.r2.pdb 38.2 0.2620 0.2932
LUJV alphafold2_multimer_v3_model_1_seed_000.r3.pdb 39.6 0.2027 0.2347
LUJV alphafold2_multimer_v3_model_1_seed_000.r4.pdb 40.9 0.2750 0.2475
LUJV alphafold2_multimer_v3_model_1_seed_000.r5.pdb 41.1 0.1923 0.2637
LUJV alphafold2_multimer_v3_model_2_seed_000.r0.pdb 39.9 0.2420 0.3110
LUJV alphafold2_multimer_v3_model_2_seed_000.r1.pdb 44 0.3460 0.2281
LUJV alphafold2_multimer_v3_model_2_seed_000.r2.pdb 46 0.3522 0.3047
LUJV alphafold2_multimer_v3_model_2_seed_000.r3.pdb 46.4 0.3510 0.3132
LUJV alphafold2_multimer_v3_model_2_seed_000.r4.pdb 47.9 0.3506 0.3080
LUJV alphafold2_multimer_v3_model_2_seed_000.r5.pdb 48.5 0.3558 0.2716
LUJV alphafold2_multimer_v3_model_3_seed_000.r0.pdb 44.9 0.1820 0.2444
LUJV alphafold2_multimer_v3_model_3_seed_000.r1.pdb 43.4 0.2035 0.2484
LUJV alphafold2_multimer_v3_model_3_seed_000.r2.pdb 49.7 0.3673 0.2758
LUJV alphafold2_multimer_v3_model_3_seed_000.r3.pdb 51.8 0.3592 0.2393
LUJV alphafold2_multimer_v3_model_3_seed_000.r4.pdb 52.6 0.3581 0.2748
LUJV alphafold2_multimer_v3_model_3_seed_000.r5.pdb 53.2 0.3896 0.2535
LUJV alphafold2_multimer_v3_model_4_seed_000.r0.pdb 47 0.3160 0.2488
LUJV alphafold2_multimer_v3_model_4_seed_000.r1.pdb 49.8 0.3610 0.2605
LUJV alphafold2_multimer_v3_model_4_seed_000.r2.pdb 56.1 0.3335 0.2573
LUJV alphafold2_multimer_v3_model_4_seed_000.r3.pdb 57.8 0.3333 0.2752
LUJV alphafold2_multimer_v3_model_4_seed_000.r4.pdb 58.5 0.3310 0.2898
LUJV alphafold2_multimer_v3_model_4_seed_000.r5.pdb 59.4 0.3312 0.2925
LUJV alphafold2_multimer_v3_model_5_seed_000.r0.pdb 36 0.2285 0.3309
LUJV alphafold2_multimer_v3_model_5_seed_000.r1.pdb 36.6 0.2786 0.3500
LUJV alphafold2_multimer_v3_model_5_seed_000.r2.pdb 39.6 0.3470 0.3150
LUJV alphafold2_multimer_v3_model_5_seed_000.r3.pdb 40.1 0.3603 0.2882
LUJV alphafold2_multimer_v3_model_5_seed_000.r4.pdb 40.2 0.3538 0.3406
LUJV alphafold2_multimer_v3_model_5_seed_000.r5.pdb 42.3 0.3631 0.2831
CHAV rank_001_alphafold2_multimer_v3_model_4_seed_000.pdb 51.2 0.3462 0.2511
CHAV rank_002_alphafold2_multimer_v3_model_2_seed_000.pdb 47.1 0.3413 0.2851
CHAV rank_003_alphafold2_multimer_v3_model_1_seed_000.pdb 46.4 0.3472 0.2841
CHAV rank_004_alphafold2_multimer_v3_model_3_seed_000.pdb 47.4 0.3467 0.2697
CHAV rank_005_alphafold2_multimer_v3_model_5_seed_000.pdb 39 0.3299 0.2231
CHAV alphafold2_multimer_v3_model_1_seed_000.r0.pdb 46.1 0.3444 0.2157
CHAV alphafold2_multimer_v3_model_1_seed_000.r1.pdb 43.2 0.3372 0.2190
CHAV alphafold2_multimer_v3_model_1_seed_000.r2.pdb 42 0.3596 0.2178
CHAV alphafold2_multimer_v3_model_1_seed_000.r3.pdb 45.8 0.3441 0.2775
CHAV alphafold2_multimer_v3_model_1_seed_000.r4.pdb 43.5 0.3369 0.2810
CHAV alphafold2_multimer_v3_model_1_seed_000.r5.pdb 46.4 0.3468 0.2841
CHAV alphafold2_multimer_v3_model_2_seed_000.r0.pdb 48.1 0.2447 0.2285
CHAV alphafold2_multimer_v3_model_2_seed_000.r1.pdb 45.2 0.3360 0.2704
CHAV alphafold2_multimer_v3_model_2_seed_000.r2.pdb 48.5 0.3409 0.2618
CHAV alphafold2_multimer_v3_model_2_seed_000.r3.pdb 47.1 0.3408 0.2871
CHAV alphafold2_multimer_v3_model_3_seed_000.r0.pdb 48.5 0.1978 0.2134
CHAV alphafold2_multimer_v3_model_3_seed_000.r1.pdb 45.7 0.1895 0.2349
CHAV alphafold2_multimer_v3_model_3_seed_000.r2.pdb 44.1 0.1869 0.2455
CHAV alphafold2_multimer_v3_model_3_seed_000.r3.pdb 43.9 0.2804 0.2646
CHAV alphafold2_multimer_v3_model_3_seed_000.r4.pdb 47 0.3356 0.2186
CHAV alphafold2_multimer_v3_model_3_seed_000.r5.pdb 47.4 0.3466 0.2652
CHAV alphafold2_multimer_v3_model_4_seed_000.r0.pdb 48.4 0.2459 0.2253
CHAV alphafold2_multimer_v3_model_4_seed_000.r1.pdb 45 0.2622 0.2655
CHAV alphafold2_multimer_v3_model_4_seed_000.r2.pdb 46.8 0.3253 0.2607
CHAV alphafold2_multimer_v3_model_4_seed_000.r3.pdb 46.1 0.3381 0.2151
CHAV alphafold2_multimer_v3_model_4_seed_000.r4.pdb 51 0.3473 0.2117
CHAV alphafold2_multimer_v3_model_4_seed_000.r5.pdb 51.2 0.3460 0.2129
CHAV alphafold2_multimer_v3_model_5_seed_000.r0.pdb 42.3 0.2162 0.2575
CHAV alphafold2_multimer_v3_model_5_seed_000.r1.pdb 40.9 0.3200 0.2742
CHAV alphafold2_multimer_v3_model_5_seed_000.r2.pdb 39.7 0.3230 0.2112
CHAV alphafold2_multimer_v3_model_5_seed_000.r3.pdb 39.3 0.3267 0.2726
CHAV alphafold2_multimer_v3_model_5_seed_000.r4.pdb 39.4 0.3301 0.2768
CHAV alphafold2_multimer_v3_model_5_seed_000.r5.pdb 39 0.3303 0.2620
MACV rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb 65 0.1956 0.3155
MACV rank_002_alphafold2_multimer_v3_model_3_seed_000.pdb 66.8 0.4154 0.2473
MACV rank_003_alphafold2_multimer_v3_model_5_seed_000.pdb 48.5 0.2384 0.2343
MACV rank_004_alphafold2_multimer_v3_model_4_seed_000.pdb 58.9 0.1949 0.2596
MACV rank_005_alphafold2_multimer_v3_model_2_seed_000.pdb 52.3 0.3669 0.2621
MACV alphafold2_multimer_v3_model_1_seed_000.r0.pdb 42.6 0.2477 0.2796
MACV alphafold2_multimer_v3_model_1_seed_000.r1.pdb 48.9 0.2582 0.2970
MACV alphafold2_multimer_v3_model_1_seed_000.r2.pdb 59 0.1966 0.3128
MACV alphafold2_multimer_v3_model_1_seed_000.r3.pdb 60.3 0.1977 0.3108
MACV alphafold2_multimer_v3_model_1_seed_000.r4.pdb 62.8 0.1954 0.3206
MACV alphafold2_multimer_v3_model_1_seed_000.r5.pdb 65 0.1955 0.3086
MACV alphafold2_multimer_v3_model_2_seed_000.r0.pdb 46.2 0.2111 0.2341
MACV alphafold2_multimer_v3_model_2_seed_000.r1.pdb 45.4 0.3189 0.2729
MACV alphafold2_multimer_v3_model_2_seed_000.r2.pdb 49.8 0.3711 0.2612
MACV alphafold2_multimer_v3_model_2_seed_000.r3.pdb 49 0.3431 0.2840
MACV alphafold2_multimer_v3_model_2_seed_000.r4.pdb 51.6 0.3704 0.2770
MACV alphafold2_multimer_v3_model_2_seed_000.r5.pdb 52.3 0.3670 0.2725
MACV alphafold2_multimer_v3_model_3_seed_000.r0.pdb 52.1 0.3973 0.2396
MACV alphafold2_multimer_v3_model_3_seed_000.r1.pdb 53.5 0.3922 0.2606
MACV alphafold2_multimer_v3_model_3_seed_000.r2.pdb 55.8 0.4031 0.2682
MACV alphafold2_multimer_v3_model_3_seed_000.r3.pdb 56.8 0.4090 0.2512
MACV alphafold2_multimer_v3_model_3_seed_000.r4.pdb 59.7 0.4122 0.2626
MACV alphafold2_multimer_v3_model_3_seed_000.r5.pdb 66.8 0.4156 0.2348
MACV alphafold2_multimer_v3_model_4_seed_000.r0.pdb 51.7 0.3277 0.2216
MACV alphafold2_multimer_v3_model_4_seed_000.r1.pdb 50.8 0.3482 0.2938
MACV alphafold2_multimer_v3_model_4_seed_000.r2.pdb 54.7 0.1964 0.2400
MACV alphafold2_multimer_v3_model_4_seed_000.r3.pdb 56.1 0.2484 0.2376
MACV alphafold2_multimer_v3_model_4_seed_000.r4.pdb 58 0.1966 0.2797
MACV alphafold2_multimer_v3_model_4_seed_000.r5.pdb 58.9 0.1947 0.3020
MACV alphafold2_multimer_v3_model_5_seed_000.r0.pdb 48.6 0.3891 0.2471
MACV alphafold2_multimer_v3_model_5_seed_000.r1.pdb 43.9 0.1864 0.2514
MACV alphafold2_multimer_v3_model_5_seed_000.r2.pdb 43 0.1943 0.3116
MACV alphafold2_multimer_v3_model_5_seed_000.r3.pdb 42.5 0.2432 0.2476
MACV alphafold2_multimer_v3_model_5_seed_000.r4.pdb 46.7 0.2432 0.3129
MACV alphafold2_multimer_v3_model_5_seed_000.r5.pdb 48.5 0.2367 0.3180
