virus pdb plddt pre_TM post_TM
LASV1 alphafold2_multimer_v3_model_5_seed_000.r0.pdb 43.5 0.2179 0.2049
LASV1 alphafold2_multimer_v3_model_5_seed_000.r1.pdb 41.4 0.2509 0.2413
LASV1 alphafold2_multimer_v3_model_5_seed_000.r2.pdb 42.6 0.3513 0.2197
LASV1 alphafold2_multimer_v3_model_5_seed_000.r3.pdb 46.4 0.3948 0.2710
LASV1 alphafold2_multimer_v3_model_5_seed_000.r4.pdb 46.6 0.3922 0.2226
LASV1 alphafold2_multimer_v3_model_5_seed_000.r5.pdb 48.4 0.3965 0.2614
LASV2 rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb 56.3 0.4298 0.2394
LASV2 rank_002_alphafold2_multimer_v3_model_3_seed_000.pdb 54.8 0.2370 0.2225
LASV2 rank_003_alphafold2_multimer_v3_model_4_seed_000.pdb 55.8 0.2388 0.2101
LASV2 rank_004_alphafold2_multimer_v3_model_2_seed_000.pdb 57.9 0.2027 0.1975
LASV2 rank_005_alphafold2_multimer_v3_model_5_seed_000.pdb 42.5 0.2243 0.2133
LASV2 alphafold2_multimer_v3_model_1_seed_000.r0.pdb 48.7 0.2525 0.1982
LASV2 alphafold2_multimer_v3_model_1_seed_000.r1.pdb 45.6 0.3327 0.2210
LASV2 alphafold2_multimer_v3_model_1_seed_000.r2.pdb 50.4 0.4120 0.2340
LASV2 alphafold2_multimer_v3_model_1_seed_000.r3.pdb 56.4 0.4255 0.2392
LASV2 alphafold2_multimer_v3_model_1_seed_000.r4.pdb 55.3 0.4193 0.2399
LASV2 alphafold2_multimer_v3_model_1_seed_000.r5.pdb 56.3 0.4298 0.2137
LASV2 alphafold2_multimer_v3_model_2_seed_000.r0.pdb 51.9 0.2497 0.2078
LASV2 alphafold2_multimer_v3_model_2_seed_000.r1.pdb 51.3 0.2422 0.2080
LASV2 alphafold2_multimer_v3_model_2_seed_000.r2.pdb 52.9 0.2394 0.1907
LASV2 alphafold2_multimer_v3_model_2_seed_000.r3.pdb 54.5 0.2046 0.2257
LASV2 alphafold2_multimer_v3_model_2_seed_000.r4.pdb 57.5 0.2136 0.2228
LASV2 alphafold2_multimer_v3_model_2_seed_000.r5.pdb 57.9 0.2028 0.2193
LASV2 alphafold2_multimer_v3_model_3_seed_000.r0.pdb 58.1 0.2268 0.2209
LASV2 alphafold2_multimer_v3_model_3_seed_000.r1.pdb 56.9 0.2395 0.2117
LASV2 alphafold2_multimer_v3_model_3_seed_000.r2.pdb 55.6 0.2379 0.2204
LASV2 alphafold2_multimer_v3_model_3_seed_000.r3.pdb 55.2 0.2379 0.2198
LASV2 alphafold2_multimer_v3_model_3_seed_000.r4.pdb 54.8 0.2371 0.2219
LASV2 alphafold2_multimer_v3_model_4_seed_000.r0.pdb 54.1 0.2270 0.2141
LASV2 alphafold2_multimer_v3_model_4_seed_000.r1.pdb 50.6 0.2230 0.2276
LASV2 alphafold2_multimer_v3_model_4_seed_000.r2.pdb 52.5 0.2257 0.1920
LASV2 alphafold2_multimer_v3_model_4_seed_000.r3.pdb 53.3 0.2288 0.1936
LASV2 alphafold2_multimer_v3_model_4_seed_000.r4.pdb 53.5 0.2377 0.1977
LASV2 alphafold2_multimer_v3_model_4_seed_000.r5.pdb 55.8 0.2388 0.2098
LASV2 alphafold2_multimer_v3_model_5_seed_000.r0.pdb 54.5 0.2189 0.1878
LASV2 alphafold2_multimer_v3_model_5_seed_000.r1.pdb 46 0.2358 0.1933
LASV2 alphafold2_multimer_v3_model_5_seed_000.r2.pdb 44.4 0.2306 0.2082
LASV2 alphafold2_multimer_v3_model_5_seed_000.r3.pdb 43.7 0.2307 0.1860
LASV2 alphafold2_multimer_v3_model_5_seed_000.r4.pdb 42.7 0.2278 0.2003
LASV2 alphafold2_multimer_v3_model_5_seed_000.r5.pdb 42.5 0.2252 0.1865
MARV rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb 45.6 0.4721 0.2661
MARV rank_002_alphafold2_multimer_v3_model_5_seed_000.pdb 38.3 0.4823 0.2608
MARV rank_003_alphafold2_multimer_v3_model_4_seed_000.pdb 41.4 0.4827 0.2358
MARV rank_004_alphafold2_multimer_v3_model_2_seed_000.pdb 37.7 0.4647 0.2444
MARV rank_005_alphafold2_multimer_v3_model_3_seed_000.pdb 28.4 0.1820 0.2455
MARV alphafold2_multimer_v3_model_1_seed_000.r0.pdb 46.9 0.4786 0.2638
MARV alphafold2_multimer_v3_model_1_seed_000.r1.pdb 44.2 0.4547 0.2651
MARV alphafold2_multimer_v3_model_1_seed_000.r2.pdb 46.6 0.4673 0.2452
MARV alphafold2_multimer_v3_model_1_seed_000.r3.pdb 45.6 0.4722 0.2411
MARV alphafold2_multimer_v3_model_2_seed_000.r0.pdb 32.9 0.3286 0.2532
MARV alphafold2_multimer_v3_model_2_seed_000.r1.pdb 38.6 0.4604 0.2667
MARV alphafold2_multimer_v3_model_2_seed_000.r2.pdb 36.9 0.4493 0.2722
MARV alphafold2_multimer_v3_model_2_seed_000.r3.pdb 37.5 0.4609 0.2685
MARV alphafold2_multimer_v3_model_2_seed_000.r4.pdb 37.3 0.4580 0.2699
MARV alphafold2_multimer_v3_model_2_seed_000.r5.pdb 37.7 0.4645 0.2442
MARV alphafold2_multimer_v3_model_3_seed_000.r0.pdb 40 0.2401 0.2184
MARV alphafold2_multimer_v3_model_3_seed_000.r1.pdb 33.1 0.2573 0.2205
MARV alphafold2_multimer_v3_model_3_seed_000.r2.pdb 29.9 0.2450 0.2206
MARV alphafold2_multimer_v3_model_3_seed_000.r3.pdb 28.6 0.1794 0.2421
MARV alphafold2_multimer_v3_model_3_seed_000.r4.pdb 28.4 0.1798 0.2474
MARV alphafold2_multimer_v3_model_3_seed_000.r5.pdb 28.4 0.1793 0.2490
MARV alphafold2_multimer_v3_model_4_seed_000.r0.pdb 50.2 0.4851 0.2417
MARV alphafold2_multimer_v3_model_4_seed_000.r1.pdb 43.9 0.4852 0.2391
MARV alphafold2_multimer_v3_model_4_seed_000.r2.pdb 41.2 0.4825 0.2401
MARV alphafold2_multimer_v3_model_4_seed_000.r3.pdb 41.4 0.4826 0.2682
MARV alphafold2_multimer_v3_model_5_seed_000.r0.pdb 37.2 0.2996 0.2138
MARV alphafold2_multimer_v3_model_5_seed_000.r1.pdb 32 0.3501 0.2028
MARV alphafold2_multimer_v3_model_5_seed_000.r2.pdb 36.5 0.3652 0.2716
MARV alphafold2_multimer_v3_model_5_seed_000.r3.pdb 36 0.4521 0.2478
MARV alphafold2_multimer_v3_model_5_seed_000.r4.pdb 37 0.4674 0.2522
MARV alphafold2_multimer_v3_model_5_seed_000.r5.pdb 38.3 0.4818 0.2622
HA rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb 91.9 0.3467 0.3139
HA rank_002_alphafold2_multimer_v3_model_2_seed_000.pdb 86.1 0.3424 0.4709
HA rank_003_alphafold2_multimer_v3_model_5_seed_000.pdb 83.4 0.3359 0.4689
HA rank_004_alphafold2_multimer_v3_model_4_seed_000.pdb 83.6 0.3431 0.3157
HA rank_005_alphafold2_multimer_v3_model_3_seed_000.pdb 84.9 0.3455 0.4735
HA alphafold2_multimer_v3_model_1_seed_000.r0.pdb 90.6 0.3458 0.3169
HA alphafold2_multimer_v3_model_1_seed_000.r1.pdb 91.9 0.3467 0.3147
HA alphafold2_multimer_v3_model_2_seed_000.r0.pdb 84.9 0.3451 0.4736
HA alphafold2_multimer_v3_model_2_seed_000.r1.pdb 84.2 0.3454 0.4729
HA alphafold2_multimer_v3_model_2_seed_000.r2.pdb 85.7 0.3440 0.4708
HA alphafold2_multimer_v3_model_2_seed_000.r3.pdb 86.1 0.3423 0.4715
HA alphafold2_multimer_v3_model_3_seed_000.r0.pdb 84.6 0.3449 0.4718
HA alphafold2_multimer_v3_model_3_seed_000.r1.pdb 84.9 0.3455 0.4735
HA alphafold2_multimer_v3_model_4_seed_000.r0.pdb 83 0.3437 0.3160
HA alphafold2_multimer_v3_model_4_seed_000.r1.pdb 82.9 0.3441 0.3157
HA alphafold2_multimer_v3_model_4_seed_000.r2.pdb 83.6 0.3430 0.4723
HA alphafold2_multimer_v3_model_5_seed_000.r0.pdb 83.2 0.3442 0.4741
HA alphafold2_multimer_v3_model_5_seed_000.r1.pdb 82.4 0.3403 0.3161
HA alphafold2_multimer_v3_model_5_seed_000.r2.pdb 83.1 0.3366 0.3117
HA alphafold2_multimer_v3_model_5_seed_000.r3.pdb 83.4 0.3359 0.3120
