virus pdb plddt pre_TM post_TM
LASV2 alphafold2_multimer_v3_model_2_seed_000.r4.pdb 41.4 0.1311 0.8450
LASV2 alphafold2_multimer_v3_model_2_seed_000.r5.pdb 40.7 0.1097 0.3622
LASV2 alphafold2_multimer_v3_model_3_seed_000.r0.pdb 34.6 0.1409 0.4523
LASV2 alphafold2_multimer_v3_model_3_seed_000.r1.pdb 34.5 0.1472 0.5591
LASV2 alphafold2_multimer_v3_model_3_seed_000.r2.pdb 35.4 0.1417 0.6712
LASV2 alphafold2_multimer_v3_model_3_seed_000.r3.pdb 35.2 0.1574 0.5470
LASV2 alphafold2_multimer_v3_model_3_seed_000.r4.pdb 35.7 0.1476 0.3512
LASV2 alphafold2_multimer_v3_model_3_seed_000.r5.pdb 35.9 0.1401 0.6271
LASV2 alphafold2_multimer_v3_model_4_seed_000.r0.pdb 38.2 0.1260 0.5605
LASV2 alphafold2_multimer_v3_model_4_seed_000.r1.pdb 34.7 0.1302 0.3422
LASV2 alphafold2_multimer_v3_model_4_seed_000.r2.pdb 35.9 0.1142 0.3370
LASV2 alphafold2_multimer_v3_model_4_seed_000.r3.pdb 34.2 0.1189 0.3341
LASV2 alphafold2_multimer_v3_model_4_seed_000.r4.pdb 34.3 0.1256 0.4791
LASV2 alphafold2_multimer_v3_model_4_seed_000.r5.pdb 34.4 0.1299 0.4797
LASV2 alphafold2_multimer_v3_model_5_seed_000.r0.pdb 33.9 0.1263 0.5945
LASV2 alphafold2_multimer_v3_model_5_seed_000.r1.pdb 29.9 0.1418 0.4736
LASV2 alphafold2_multimer_v3_model_5_seed_000.r2.pdb 31.6 0.1330 0.5658
LASV2 alphafold2_multimer_v3_model_5_seed_000.r3.pdb 31.9 0.1290 0.6684
LASV2 alphafold2_multimer_v3_model_5_seed_000.r4.pdb 32.4 0.1332 0.5185
LASV2 alphafold2_multimer_v3_model_5_seed_000.r5.pdb 31.7 0.1336 0.5302
MARV rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb 63.9 0.1324 0.8971
MARV rank_002_alphafold2_multimer_v3_model_4_seed_000.pdb 60.1 0.1340 0.8957
MARV rank_003_alphafold2_multimer_v3_model_2_seed_000.pdb 57.8 0.1192 0.8990
MARV rank_004_alphafold2_multimer_v3_model_5_seed_000.pdb 58.2 0.1251 0.8987
MARV rank_005_alphafold2_multimer_v3_model_3_seed_000.pdb 58.3 0.1042 0.9008
MARV alphafold2_multimer_v3_model_1_seed_000.r0.pdb 63 0.1251 0.9008
MARV alphafold2_multimer_v3_model_1_seed_000.r1.pdb 63 0.1295 0.8996
MARV alphafold2_multimer_v3_model_1_seed_000.r2.pdb 63.3 0.1133 0.8968
MARV alphafold2_multimer_v3_model_1_seed_000.r3.pdb 62.4 0.1235 0.8974
MARV alphafold2_multimer_v3_model_1_seed_000.r4.pdb 63.6 0.1613 0.8975
MARV alphafold2_multimer_v3_model_1_seed_000.r5.pdb 63.9 0.1710 0.8974
MARV alphafold2_multimer_v3_model_2_seed_000.r0.pdb 50.4 0.1547 0.8916
MARV alphafold2_multimer_v3_model_2_seed_000.r1.pdb 61.9 0.1383 0.8993
MARV alphafold2_multimer_v3_model_2_seed_000.r2.pdb 58.2 0.1415 0.8991
MARV alphafold2_multimer_v3_model_2_seed_000.r3.pdb 56.2 0.1585 0.8983
MARV alphafold2_multimer_v3_model_2_seed_000.r4.pdb 57 0.1263 0.9001
MARV alphafold2_multimer_v3_model_2_seed_000.r5.pdb 57.8 0.1124 0.8988
MARV alphafold2_multimer_v3_model_3_seed_000.r0.pdb 51 0.1186 0.9042
MARV alphafold2_multimer_v3_model_3_seed_000.r1.pdb 63.8 0.1395 0.8990
MARV alphafold2_multimer_v3_model_3_seed_000.r2.pdb 59.7 0.1336 0.8983
MARV alphafold2_multimer_v3_model_3_seed_000.r3.pdb 57.8 0.1070 0.8993
MARV alphafold2_multimer_v3_model_3_seed_000.r4.pdb 57.4 0.1305 0.9003
MARV alphafold2_multimer_v3_model_3_seed_000.r5.pdb 58.3 0.1154 0.9006
MARV alphafold2_multimer_v3_model_4_seed_000.r0.pdb 63.6 0.1318 0.8965
MARV alphafold2_multimer_v3_model_4_seed_000.r1.pdb 60.3 0.1205 0.9001
MARV alphafold2_multimer_v3_model_4_seed_000.r2.pdb 60.3 0.1352 0.8947
MARV alphafold2_multimer_v3_model_4_seed_000.r3.pdb 60.4 0.1188 0.8956
MARV alphafold2_multimer_v3_model_4_seed_000.r4.pdb 60.4 0.1179 0.8946
MARV alphafold2_multimer_v3_model_4_seed_000.r5.pdb 60.1 0.1287 0.8955
MARV alphafold2_multimer_v3_model_5_seed_000.r0.pdb 52.1 0.1437 0.9114
MARV alphafold2_multimer_v3_model_5_seed_000.r1.pdb 61.6 0.1297 0.8992
MARV alphafold2_multimer_v3_model_5_seed_000.r2.pdb 58.3 0.1700 0.9002
MARV alphafold2_multimer_v3_model_5_seed_000.r3.pdb 57.7 0.1640 0.9005
MARV alphafold2_multimer_v3_model_5_seed_000.r4.pdb 59 0.1725 0.8942
MARV alphafold2_multimer_v3_model_5_seed_000.r5.pdb 58.2 0.1247 0.8988
HA rank_001_alphafold2_multimer_v3_model_2_seed_000.pdb 71.3 0.1357 0.8910
HA rank_002_alphafold2_multimer_v3_model_5_seed_000.pdb 71.9 0.1408 0.4316
HA rank_003_alphafold2_multimer_v3_model_1_seed_000.pdb 72.4 0.1391 0.8690
HA rank_004_alphafold2_multimer_v3_model_4_seed_000.pdb 69.5 0.1378 0.8694
HA rank_005_alphafold2_multimer_v3_model_3_seed_000.pdb 68.6 0.1378 0.8887
HA alphafold2_multimer_v3_model_1_seed_000.r0.pdb 50.9 0.1316 0.4498
HA alphafold2_multimer_v3_model_1_seed_000.r1.pdb 70.9 0.1094 0.3830
HA alphafold2_multimer_v3_model_1_seed_000.r2.pdb 75.6 0.1396 0.8702
HA alphafold2_multimer_v3_model_1_seed_000.r3.pdb 73.2 0.1390 0.8656
HA alphafold2_multimer_v3_model_1_seed_000.r4.pdb 72.2 0.1398 0.4446
HA alphafold2_multimer_v3_model_1_seed_000.r5.pdb 72.4 0.1387 0.8694
HA alphafold2_multimer_v3_model_2_seed_000.r0.pdb 43.6 0.1328 0.8089
HA alphafold2_multimer_v3_model_2_seed_000.r1.pdb 70.6 0.1105 0.8949
HA alphafold2_multimer_v3_model_2_seed_000.r2.pdb 69.6 0.1357 0.8953
HA alphafold2_multimer_v3_model_2_seed_000.r3.pdb 71.8 0.1139 0.8926
HA alphafold2_multimer_v3_model_2_seed_000.r4.pdb 70.8 0.1145 0.8936
HA alphafold2_multimer_v3_model_2_seed_000.r5.pdb 71.3 0.1151 0.8919
HA alphafold2_multimer_v3_model_3_seed_000.r0.pdb 48.4 0.1179 0.4500
HA alphafold2_multimer_v3_model_3_seed_000.r1.pdb 59.4 0.1351 0.5189
HA alphafold2_multimer_v3_model_3_seed_000.r2.pdb 70.1 0.1355 0.4345
HA alphafold2_multimer_v3_model_3_seed_000.r3.pdb 69.6 0.1137 0.4351
HA alphafold2_multimer_v3_model_3_seed_000.r4.pdb 69.3 0.1161 0.4328
HA alphafold2_multimer_v3_model_3_seed_000.r5.pdb 68.6 0.1146 0.8894
HA alphafold2_multimer_v3_model_4_seed_000.r0.pdb 55.1 0.1154 0.8135
HA alphafold2_multimer_v3_model_4_seed_000.r1.pdb 68.4 0.1179 0.4376
HA alphafold2_multimer_v3_model_4_seed_000.r2.pdb 69.1 0.1152 0.4364
HA alphafold2_multimer_v3_model_4_seed_000.r3.pdb 70.4 0.1193 0.8695
HA alphafold2_multimer_v3_model_4_seed_000.r4.pdb 70 0.1180 0.8690
HA alphafold2_multimer_v3_model_4_seed_000.r5.pdb 69.5 0.1361 0.8698
HA alphafold2_multimer_v3_model_5_seed_000.r0.pdb 50.6 0.1347 0.4425
HA alphafold2_multimer_v3_model_5_seed_000.r1.pdb 67.7 0.1361 0.8893
HA alphafold2_multimer_v3_model_5_seed_000.r2.pdb 71.1 0.1157 0.8892
HA alphafold2_multimer_v3_model_5_seed_000.r3.pdb 69.2 0.1389 0.8924
HA alphafold2_multimer_v3_model_5_seed_000.r4.pdb 70.8 0.1374 0.8949
HA alphafold2_multimer_v3_model_5_seed_000.r5.pdb 71.9 0.1407 0.8907
