virus pdb plddt pre_TM post_TM
LUJV rank_002_alphafold2_multimer_v3_model_3_seed_000.pdb 51.3 0.3971 0.2708
LUJV rank_003_alphafold2_multimer_v3_model_4_seed_000.pdb 51.2 0.3117 0.2651
LUJV rank_004_alphafold2_multimer_v3_model_2_seed_000.pdb 51.5 0.1746 0.1901
LUJV rank_005_alphafold2_multimer_v3_model_1_seed_000.pdb 36.2 0.1800 0.2332
LUJV alphafold2_multimer_v3_model_1_seed_000.r0.pdb 35.5 0.1832 0.2429
LUJV alphafold2_multimer_v3_model_1_seed_000.r1.pdb 35.6 0.1858 0.2960
LUJV alphafold2_multimer_v3_model_1_seed_000.r2.pdb 34 0.1753 0.2135
LUJV alphafold2_multimer_v3_model_1_seed_000.r3.pdb 35.8 0.1698 0.2687
LUJV alphafold2_multimer_v3_model_1_seed_000.r4.pdb 35.6 0.1738 0.2548
LUJV alphafold2_multimer_v3_model_1_seed_000.r5.pdb 36.2 0.1796 0.2753
LUJV alphafold2_multimer_v3_model_2_seed_000.r0.pdb 38.9 0.1907 0.2266
LUJV alphafold2_multimer_v3_model_2_seed_000.r1.pdb 46 0.1791 0.2283
LUJV alphafold2_multimer_v3_model_2_seed_000.r2.pdb 48.6 0.1796 0.2149
LUJV alphafold2_multimer_v3_model_2_seed_000.r3.pdb 49.8 0.1757 0.1968
LUJV alphafold2_multimer_v3_model_2_seed_000.r4.pdb 50.9 0.1761 0.2170
LUJV alphafold2_multimer_v3_model_2_seed_000.r5.pdb 51.5 0.1747 0.2240
LUJV alphafold2_multimer_v3_model_3_seed_000.r0.pdb 42.9 0.2272 0.2225
LUJV alphafold2_multimer_v3_model_3_seed_000.r1.pdb 40.6 0.2451 0.2069
LUJV alphafold2_multimer_v3_model_3_seed_000.r2.pdb 48.1 0.4046 0.2639
LUJV alphafold2_multimer_v3_model_3_seed_000.r3.pdb 52.6 0.3529 0.2368
LUJV alphafold2_multimer_v3_model_3_seed_000.r4.pdb 51.8 0.3649 0.2300
LUJV alphafold2_multimer_v3_model_3_seed_000.r5.pdb 51.3 0.3975 0.2556
LUJV alphafold2_multimer_v3_model_4_seed_000.r0.pdb 41.8 0.1958 0.1998
LUJV alphafold2_multimer_v3_model_4_seed_000.r1.pdb 42.9 0.2688 0.2069
LUJV alphafold2_multimer_v3_model_4_seed_000.r2.pdb 45.2 0.3501 0.2639
LUJV alphafold2_multimer_v3_model_4_seed_000.r3.pdb 48.2 0.3511 0.2728
LUJV alphafold2_multimer_v3_model_4_seed_000.r4.pdb 50.7 0.3193 0.2692
LUJV alphafold2_multimer_v3_model_4_seed_000.r5.pdb 51.2 0.3118 0.3186
LUJV alphafold2_multimer_v3_model_5_seed_000.r0.pdb 40.4 0.2953 0.2761
LUJV alphafold2_multimer_v3_model_5_seed_000.r1.pdb 44.9 0.3441 0.2735
LUJV alphafold2_multimer_v3_model_5_seed_000.r2.pdb 46.2 0.3640 0.2770
LUJV alphafold2_multimer_v3_model_5_seed_000.r3.pdb 47.9 0.3608 0.2424
LUJV alphafold2_multimer_v3_model_5_seed_000.r4.pdb 46.8 0.3620 0.2428
LUJV alphafold2_multimer_v3_model_5_seed_000.r5.pdb 48.2 0.3583 0.2787
CHAV rank_001_alphafold2_multimer_v3_model_2_seed_000.pdb 50.5 0.2110 0.2800
CHAV rank_002_alphafold2_multimer_v3_model_1_seed_000.pdb 41.2 0.3294 0.2520
CHAV rank_003_alphafold2_multimer_v3_model_5_seed_000.pdb 38.9 0.3308 0.2836
CHAV rank_004_alphafold2_multimer_v3_model_4_seed_000.pdb 41.3 0.1677 0.2766
CHAV rank_005_alphafold2_multimer_v3_model_3_seed_000.pdb 45.8 0.2127 0.1944
CHAV alphafold2_multimer_v3_model_1_seed_000.r0.pdb 44.3 0.3156 0.2491
CHAV alphafold2_multimer_v3_model_1_seed_000.r1.pdb 40.9 0.2183 0.2419
CHAV alphafold2_multimer_v3_model_1_seed_000.r2.pdb 40.8 0.2652 0.2046
CHAV alphafold2_multimer_v3_model_1_seed_000.r3.pdb 40.8 0.3150 0.2070
CHAV alphafold2_multimer_v3_model_1_seed_000.r4.pdb 40.1 0.3247 0.2440
CHAV alphafold2_multimer_v3_model_1_seed_000.r5.pdb 41.2 0.3297 0.2506
CHAV alphafold2_multimer_v3_model_2_seed_000.r0.pdb 43 0.2298 0.2397
CHAV alphafold2_multimer_v3_model_2_seed_000.r1.pdb 40.6 0.1704 0.1974
CHAV alphafold2_multimer_v3_model_2_seed_000.r2.pdb 47.2 0.3060 0.2434
CHAV alphafold2_multimer_v3_model_2_seed_000.r3.pdb 47.5 0.2281 0.2709
CHAV alphafold2_multimer_v3_model_2_seed_000.r4.pdb 50.6 0.2194 0.2712
CHAV alphafold2_multimer_v3_model_2_seed_000.r5.pdb 50.5 0.2102 0.2783
CHAV alphafold2_multimer_v3_model_3_seed_000.r0.pdb 43.1 0.2164 0.2462
CHAV alphafold2_multimer_v3_model_3_seed_000.r1.pdb 43.3 0.2178 0.2402
CHAV alphafold2_multimer_v3_model_3_seed_000.r2.pdb 46.6 0.2213 0.2326
CHAV alphafold2_multimer_v3_model_3_seed_000.r3.pdb 46.5 0.2004 0.2176
CHAV alphafold2_multimer_v3_model_3_seed_000.r4.pdb 45.6 0.2116 0.2121
CHAV alphafold2_multimer_v3_model_3_seed_000.r5.pdb 45.8 0.2121 0.1886
CHAV alphafold2_multimer_v3_model_4_seed_000.r0.pdb 41.6 0.1924 0.2193
CHAV alphafold2_multimer_v3_model_4_seed_000.r1.pdb 40.8 0.1884 0.2434
CHAV alphafold2_multimer_v3_model_4_seed_000.r2.pdb 39.9 0.1496 0.3288
CHAV alphafold2_multimer_v3_model_4_seed_000.r3.pdb 43.1 0.1854 0.3507
CHAV alphafold2_multimer_v3_model_4_seed_000.r4.pdb 42.3 0.1527 0.2717
CHAV alphafold2_multimer_v3_model_4_seed_000.r5.pdb 41.3 0.1676 0.2926
CHAV alphafold2_multimer_v3_model_5_seed_000.r0.pdb 37.8 0.2422 0.2302
CHAV alphafold2_multimer_v3_model_5_seed_000.r1.pdb 40.4 0.2947 0.2322
CHAV alphafold2_multimer_v3_model_5_seed_000.r2.pdb 39.6 0.3174 0.2472
CHAV alphafold2_multimer_v3_model_5_seed_000.r3.pdb 37.7 0.3256 0.2854
CHAV alphafold2_multimer_v3_model_5_seed_000.r4.pdb 39.1 0.3310 0.2478
CHAV alphafold2_multimer_v3_model_5_seed_000.r5.pdb 38.9 0.3310 0.2335
MACV rank_001_alphafold2_multimer_v3_model_4_seed_000.pdb 54.9 0.2013 0.2448
MACV rank_002_alphafold2_multimer_v3_model_3_seed_000.pdb 53.6 0.3595 0.2643
MACV rank_003_alphafold2_multimer_v3_model_5_seed_000.pdb 42.7 0.2562 0.2402
MACV rank_004_alphafold2_multimer_v3_model_2_seed_000.pdb 55.2 0.2621 0.2549
MACV rank_005_alphafold2_multimer_v3_model_1_seed_000.pdb 45.5 0.1852 0.2713
MACV alphafold2_multimer_v3_model_1_seed_000.r0.pdb 38.6 0.1848 0.2299
MACV alphafold2_multimer_v3_model_1_seed_000.r1.pdb 38.2 0.1898 0.1989
MACV alphafold2_multimer_v3_model_1_seed_000.r2.pdb 45.1 0.1793 0.2546
MACV alphafold2_multimer_v3_model_1_seed_000.r3.pdb 43.4 0.1870 0.2182
MACV alphafold2_multimer_v3_model_1_seed_000.r4.pdb 46.5 0.1812 0.2233
MACV alphafold2_multimer_v3_model_1_seed_000.r5.pdb 45.5 0.1855 0.2693
MACV alphafold2_multimer_v3_model_2_seed_000.r0.pdb 44.2 0.2240 0.1836
MACV alphafold2_multimer_v3_model_2_seed_000.r1.pdb 44.9 0.2795 0.2146
MACV alphafold2_multimer_v3_model_2_seed_000.r2.pdb 50.6 0.2827 0.1963
MACV alphafold2_multimer_v3_model_2_seed_000.r3.pdb 51.7 0.2896 0.2928
MACV alphafold2_multimer_v3_model_2_seed_000.r4.pdb 54.3 0.2823 0.2463
MACV alphafold2_multimer_v3_model_2_seed_000.r5.pdb 55.2 0.2278 0.2749
MACV alphafold2_multimer_v3_model_3_seed_000.r0.pdb 48.4 0.3867 0.2782
MACV alphafold2_multimer_v3_model_3_seed_000.r1.pdb 53.5 0.3512 0.2660
MACV alphafold2_multimer_v3_model_3_seed_000.r2.pdb 54.9 0.1986 0.3046
MACV alphafold2_multimer_v3_model_3_seed_000.r3.pdb 52.8 0.2835 0.2800
MACV alphafold2_multimer_v3_model_3_seed_000.r4.pdb 53.5 0.3332 0.2768
MACV alphafold2_multimer_v3_model_3_seed_000.r5.pdb 53.6 0.3602 0.2523
MACV alphafold2_multimer_v3_model_4_seed_000.r0.pdb 46.8 0.1891 0.2048
MACV alphafold2_multimer_v3_model_4_seed_000.r1.pdb 46.4 0.3470 0.2255
MACV alphafold2_multimer_v3_model_4_seed_000.r2.pdb 53.1 0.1969 0.2355
MACV alphafold2_multimer_v3_model_4_seed_000.r3.pdb 51.5 0.1971 0.3206
MACV alphafold2_multimer_v3_model_4_seed_000.r4.pdb 53.9 0.2030 0.2729
MACV alphafold2_multimer_v3_model_4_seed_000.r5.pdb 54.9 0.2014 0.3368
MACV alphafold2_multimer_v3_model_5_seed_000.r0.pdb 42.2 0.2690 0.2737
MACV alphafold2_multimer_v3_model_5_seed_000.r1.pdb 42.9 0.2214 0.3139
MACV alphafold2_multimer_v3_model_5_seed_000.r2.pdb 39.5 0.2292 0.2795
MACV alphafold2_multimer_v3_model_5_seed_000.r3.pdb 41.6 0.1744 0.3694
MACV alphafold2_multimer_v3_model_5_seed_000.r4.pdb 40.3 0.1699 0.3010
MACV alphafold2_multimer_v3_model_5_seed_000.r5.pdb 42.7 0.1925 0.2480
