virus pdb plddt pre_TM post_TM
RSV rank_005_alphafold2_multimer_v3_model_2_seed_000.pdb 91.2 0.9953 0.5423
RSV alphafold2_multimer_v3_model_1_seed_000.r0.pdb 76.4 0.9818 0.5397
RSV alphafold2_multimer_v3_model_1_seed_000.r1.pdb 90.7 0.9937 0.5454
RSV alphafold2_multimer_v3_model_1_seed_000.r2.pdb 93.9 0.9954 0.5419
RSV alphafold2_multimer_v3_model_2_seed_000.r0.pdb 71.1 0.4034 0.2739
RSV alphafold2_multimer_v3_model_2_seed_000.r1.pdb 69.6 0.4180 0.2600
RSV alphafold2_multimer_v3_model_2_seed_000.r2.pdb 70.6 0.4220 0.2509
RSV alphafold2_multimer_v3_model_2_seed_000.r3.pdb 81.2 0.9608 0.5647
RSV alphafold2_multimer_v3_model_2_seed_000.r4.pdb 85.2 0.9918 0.5361
RSV alphafold2_multimer_v3_model_2_seed_000.r5.pdb 91.2 0.9953 0.5424
RSV alphafold2_multimer_v3_model_3_seed_000.r0.pdb 70.7 0.7126 0.4130
RSV alphafold2_multimer_v3_model_3_seed_000.r1.pdb 90.6 0.9893 0.5416
RSV alphafold2_multimer_v3_model_3_seed_000.r2.pdb 93.7 0.9955 0.5416
RSV alphafold2_multimer_v3_model_3_seed_000.r3.pdb 94.8 0.9957 0.5408
RSV alphafold2_multimer_v3_model_4_seed_000.r0.pdb 87.1 0.9927 0.5409
RSV alphafold2_multimer_v3_model_4_seed_000.r1.pdb 94.1 0.9953 0.5406
RSV alphafold2_multimer_v3_model_4_seed_000.r2.pdb 94.6 0.9958 0.5420
RSV alphafold2_multimer_v3_model_5_seed_000.r0.pdb 84.8 0.9411 0.5033
RSV alphafold2_multimer_v3_model_5_seed_000.r1.pdb 92.9 0.9916 0.5390
RSV alphafold2_multimer_v3_model_5_seed_000.r2.pdb 93.8 0.9956 0.5427
RSV alphafold2_multimer_v3_model_5_seed_000.r3.pdb 94 0.9959 0.5420
LASV1 rank_001_alphafold2_multimer_v3_model_4_seed_000.pdb 77.5 0.8519 0.2733
LASV1 rank_002_alphafold2_multimer_v3_model_2_seed_000.pdb 76.4 0.8677 0.2833
LASV1 rank_003_alphafold2_multimer_v3_model_1_seed_000.pdb 73.8 0.8746 0.2850
LASV1 rank_004_alphafold2_multimer_v3_model_3_seed_000.pdb 75.5 0.8598 0.2663
LASV1 rank_005_alphafold2_multimer_v3_model_5_seed_000.pdb 71.5 0.8390 0.2779
LASV1 alphafold2_multimer_v3_model_1_seed_000.r0.pdb 50.3 0.2886 0.2635
LASV1 alphafold2_multimer_v3_model_1_seed_000.r1.pdb 57.5 0.6695 0.2407
LASV1 alphafold2_multimer_v3_model_1_seed_000.r2.pdb 72 0.8737 0.2768
LASV1 alphafold2_multimer_v3_model_1_seed_000.r3.pdb 72.7 0.8815 0.2622
LASV1 alphafold2_multimer_v3_model_1_seed_000.r4.pdb 73.2 0.8749 0.2942
LASV1 alphafold2_multimer_v3_model_1_seed_000.r5.pdb 73.8 0.8746 0.2866
LASV1 alphafold2_multimer_v3_model_2_seed_000.r0.pdb 56.8 0.6356 0.1957
LASV1 alphafold2_multimer_v3_model_2_seed_000.r1.pdb 61.8 0.8092 0.2197
LASV1 alphafold2_multimer_v3_model_2_seed_000.r2.pdb 73.1 0.8729 0.2786
LASV1 alphafold2_multimer_v3_model_2_seed_000.r3.pdb 73.9 0.8704 0.2777
LASV1 alphafold2_multimer_v3_model_2_seed_000.r4.pdb 74.7 0.8672 0.2832
LASV1 alphafold2_multimer_v3_model_2_seed_000.r5.pdb 76.4 0.8655 0.2626
LASV1 alphafold2_multimer_v3_model_3_seed_000.r0.pdb 66.7 0.8358 0.2616
LASV1 alphafold2_multimer_v3_model_3_seed_000.r1.pdb 72.9 0.8650 0.2475
LASV1 alphafold2_multimer_v3_model_3_seed_000.r2.pdb 73 0.8631 0.2776
LASV1 alphafold2_multimer_v3_model_3_seed_000.r3.pdb 74.7 0.8588 0.2613
LASV1 alphafold2_multimer_v3_model_3_seed_000.r4.pdb 75.2 0.8575 0.2895
LASV1 alphafold2_multimer_v3_model_3_seed_000.r5.pdb 75.5 0.8599 0.2778
LASV1 alphafold2_multimer_v3_model_4_seed_000.r0.pdb 61.9 0.5605 0.2266
LASV1 alphafold2_multimer_v3_model_4_seed_000.r1.pdb 72.1 0.8418 0.2717
LASV1 alphafold2_multimer_v3_model_4_seed_000.r2.pdb 74.4 0.8511 0.2904
LASV1 alphafold2_multimer_v3_model_4_seed_000.r3.pdb 78.4 0.8602 0.2712
LASV1 alphafold2_multimer_v3_model_4_seed_000.r4.pdb 77.8 0.8514 0.2839
LASV1 alphafold2_multimer_v3_model_4_seed_000.r5.pdb 77.5 0.8520 0.2862
LASV1 alphafold2_multimer_v3_model_5_seed_000.r0.pdb 56.8 0.7077 0.2341
LASV1 alphafold2_multimer_v3_model_5_seed_000.r1.pdb 68.8 0.8417 0.2358
LASV1 alphafold2_multimer_v3_model_5_seed_000.r2.pdb 69.6 0.8435 0.2469
LASV1 alphafold2_multimer_v3_model_5_seed_000.r3.pdb 70.4 0.8329 0.2825
LASV1 alphafold2_multimer_v3_model_5_seed_000.r4.pdb 71.9 0.8418 0.2278
LASV1 alphafold2_multimer_v3_model_5_seed_000.r5.pdb 71.5 0.8412 0.2642
LASV2 rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb 78.6 0.9657 0.2137
LASV2 rank_002_alphafold2_multimer_v3_model_4_seed_000.pdb 77.7 0.9640 0.2783
LASV2 rank_003_alphafold2_multimer_v3_model_2_seed_000.pdb 77.4 0.9675 0.2582
LASV2 rank_004_alphafold2_multimer_v3_model_5_seed_000.pdb 76.1 0.9634 0.2281
LASV2 rank_005_alphafold2_multimer_v3_model_3_seed_000.pdb 77.5 0.9649 0.2180
LASV2 alphafold2_multimer_v3_model_1_seed_000.r0.pdb 52.5 0.3368 0.2302
LASV2 alphafold2_multimer_v3_model_1_seed_000.r1.pdb 64.9 0.4197 0.2111
LASV2 alphafold2_multimer_v3_model_1_seed_000.r2.pdb 64.1 0.3903 0.2252
LASV2 alphafold2_multimer_v3_model_1_seed_000.r3.pdb 76.8 0.9655 0.2690
LASV2 alphafold2_multimer_v3_model_1_seed_000.r4.pdb 78.5 0.9658 0.2689
LASV2 alphafold2_multimer_v3_model_1_seed_000.r5.pdb 78.6 0.9660 0.2096
LASV2 alphafold2_multimer_v3_model_2_seed_000.r0.pdb 63.6 0.5388 0.2352
LASV2 alphafold2_multimer_v3_model_2_seed_000.r1.pdb 64.3 0.4690 0.2267
LASV2 alphafold2_multimer_v3_model_2_seed_000.r2.pdb 68.1 0.9600 0.2682
LASV2 alphafold2_multimer_v3_model_2_seed_000.r3.pdb 75.8 0.9657 0.2411
LASV2 alphafold2_multimer_v3_model_2_seed_000.r4.pdb 76.6 0.9674 0.2705
LASV2 alphafold2_multimer_v3_model_2_seed_000.r5.pdb 77.4 0.9677 0.2485
LASV2 alphafold2_multimer_v3_model_3_seed_000.r0.pdb 55.6 0.3148 0.2284
LASV2 alphafold2_multimer_v3_model_3_seed_000.r1.pdb 63.7 0.4802 0.2378
LASV2 alphafold2_multimer_v3_model_3_seed_000.r2.pdb 76.1 0.9560 0.2209
LASV2 alphafold2_multimer_v3_model_3_seed_000.r3.pdb 76.3 0.9633 0.2182
LASV2 alphafold2_multimer_v3_model_3_seed_000.r4.pdb 77.5 0.9647 0.2294
LASV2 alphafold2_multimer_v3_model_4_seed_000.r0.pdb 63.9 0.4493 0.2691
LASV2 alphafold2_multimer_v3_model_4_seed_000.r1.pdb 73.4 0.9552 0.2707
LASV2 alphafold2_multimer_v3_model_4_seed_000.r2.pdb 77.1 0.9625 0.2427
LASV2 alphafold2_multimer_v3_model_4_seed_000.r3.pdb 77.7 0.9643 0.2792
LASV2 alphafold2_multimer_v3_model_5_seed_000.r0.pdb 61 0.4733 0.2737
LASV2 alphafold2_multimer_v3_model_5_seed_000.r1.pdb 72.4 0.9602 0.2205
LASV2 alphafold2_multimer_v3_model_5_seed_000.r2.pdb 74.4 0.9625 0.2117
LASV2 alphafold2_multimer_v3_model_5_seed_000.r3.pdb 75.3 0.9632 0.2719
LASV2 alphafold2_multimer_v3_model_5_seed_000.r4.pdb 76.1 0.9639 0.2716
LASV2 alphafold2_multimer_v3_model_5_seed_000.r5.pdb 76.1 0.9639 0.2112
MARV rank_001_alphafold2_multimer_v3_model_5_seed_000.pdb 65.3 0.9345 0.2614
MARV rank_002_alphafold2_multimer_v3_model_3_seed_000.pdb 65.7 0.9314 0.2634
MARV rank_003_alphafold2_multimer_v3_model_1_seed_000.pdb 62.9 0.9029 0.2437
MARV rank_004_alphafold2_multimer_v3_model_4_seed_000.pdb 61 0.9258 0.2583
MARV rank_005_alphafold2_multimer_v3_model_2_seed_000.pdb 59.9 0.9240 0.2635
MARV alphafold2_multimer_v3_model_1_seed_000.r0.pdb 36.8 0.2749 0.2287
MARV alphafold2_multimer_v3_model_1_seed_000.r1.pdb 56.8 0.8826 0.2663
MARV alphafold2_multimer_v3_model_1_seed_000.r2.pdb 62.1 0.8975 0.2379
MARV alphafold2_multimer_v3_model_1_seed_000.r3.pdb 62 0.9100 0.2433
MARV alphafold2_multimer_v3_model_1_seed_000.r4.pdb 62.4 0.9070 0.2435
MARV alphafold2_multimer_v3_model_1_seed_000.r5.pdb 62.9 0.9030 0.2630
MARV alphafold2_multimer_v3_model_2_seed_000.r0.pdb 40.9 0.5376 0.1953
MARV alphafold2_multimer_v3_model_2_seed_000.r1.pdb 63.5 0.8863 0.2665
MARV alphafold2_multimer_v3_model_2_seed_000.r2.pdb 61.3 0.8850 0.2642
MARV alphafold2_multimer_v3_model_2_seed_000.r3.pdb 61.3 0.8890 0.2420
MARV alphafold2_multimer_v3_model_2_seed_000.r4.pdb 60.1 0.8867 0.2414
MARV alphafold2_multimer_v3_model_2_seed_000.r5.pdb 59.9 0.9250 0.2597
MARV alphafold2_multimer_v3_model_3_seed_000.r0.pdb 42.2 0.6631 0.2508
MARV alphafold2_multimer_v3_model_3_seed_000.r1.pdb 64.4 0.9298 0.2404
MARV alphafold2_multimer_v3_model_3_seed_000.r2.pdb 64.5 0.9281 0.2635
MARV alphafold2_multimer_v3_model_3_seed_000.r3.pdb 63.7 0.9296 0.2626
MARV alphafold2_multimer_v3_model_3_seed_000.r4.pdb 64.6 0.9298 0.2371
MARV alphafold2_multimer_v3_model_3_seed_000.r5.pdb 65.7 0.9316 0.2436
MARV alphafold2_multimer_v3_model_4_seed_000.r0.pdb 42 0.5602 0.2466
MARV alphafold2_multimer_v3_model_4_seed_000.r1.pdb 65 0.8966 0.2449
MARV alphafold2_multimer_v3_model_4_seed_000.r2.pdb 62.7 0.9297 0.2425
MARV alphafold2_multimer_v3_model_4_seed_000.r3.pdb 61.3 0.9274 0.2414
MARV alphafold2_multimer_v3_model_4_seed_000.r4.pdb 60.2 0.9263 0.2418
MARV alphafold2_multimer_v3_model_4_seed_000.r5.pdb 61 0.9268 0.2597
MARV alphafold2_multimer_v3_model_5_seed_000.r0.pdb 37.7 0.3393 0.1830
MARV alphafold2_multimer_v3_model_5_seed_000.r1.pdb 57.9 0.8864 0.2396
MARV alphafold2_multimer_v3_model_5_seed_000.r2.pdb 62.4 0.8970 0.2332
MARV alphafold2_multimer_v3_model_5_seed_000.r3.pdb 63.7 0.9120 0.2353
MARV alphafold2_multimer_v3_model_5_seed_000.r4.pdb 62.8 0.9350 0.2635
MARV alphafold2_multimer_v3_model_5_seed_000.r5.pdb 65.3 0.9346 0.2575
HA rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb 91.9 0.9711 0.3778
HA rank_002_alphafold2_multimer_v3_model_5_seed_000.pdb 91 0.9695 0.3803
HA rank_003_alphafold2_multimer_v3_model_3_seed_000.pdb 91.7 0.9687 0.3774
HA rank_004_alphafold2_multimer_v3_model_4_seed_000.pdb 90.9 0.9678 0.3767
HA rank_005_alphafold2_multimer_v3_model_2_seed_000.pdb 90.9 0.9687 0.3792
HA alphafold2_multimer_v3_model_1_seed_000.r0.pdb 86.2 0.9452 0.3735
HA alphafold2_multimer_v3_model_1_seed_000.r1.pdb 91.6 0.9734 0.3790
HA alphafold2_multimer_v3_model_1_seed_000.r2.pdb 91.9 0.9712 0.3778
HA alphafold2_multimer_v3_model_2_seed_000.r0.pdb 87.4 0.9646 0.3658
HA alphafold2_multimer_v3_model_2_seed_000.r1.pdb 91 0.9685 0.3785
HA alphafold2_multimer_v3_model_2_seed_000.r2.pdb 90.9 0.9687 0.3780
HA alphafold2_multimer_v3_model_3_seed_000.r0.pdb 88.7 0.9650 0.3692
HA alphafold2_multimer_v3_model_3_seed_000.r1.pdb 91.3 0.9718 0.3767
HA alphafold2_multimer_v3_model_3_seed_000.r2.pdb 91.7 0.9688 0.3774
HA alphafold2_multimer_v3_model_4_seed_000.r0.pdb 88.9 0.9480 0.3694
HA alphafold2_multimer_v3_model_4_seed_000.r1.pdb 90.8 0.9667 0.3741
HA alphafold2_multimer_v3_model_4_seed_000.r2.pdb 90.1 0.9678 0.3763
HA alphafold2_multimer_v3_model_4_seed_000.r3.pdb 91.8 0.9667 0.3760
HA alphafold2_multimer_v3_model_4_seed_000.r4.pdb 90.9 0.9679 0.3766
HA alphafold2_multimer_v3_model_5_seed_000.r0.pdb 86.4 0.9601 0.3750
HA alphafold2_multimer_v3_model_5_seed_000.r1.pdb 90.9 0.9723 0.3785
HA alphafold2_multimer_v3_model_5_seed_000.r2.pdb 91 0.9695 0.3805
