virus pdb plddt pre_TM post_TM
LUJV rank_003_alphafold2_multimer_v3_model_4_seed_000.pdb 51.2 0.3619 0.2651
LUJV rank_004_alphafold2_multimer_v3_model_2_seed_000.pdb 51.5 0.2139 0.1901
LUJV rank_005_alphafold2_multimer_v3_model_1_seed_000.pdb 36.2 0.2215 0.2332
LUJV alphafold2_multimer_v3_model_1_seed_000.r0.pdb 35.5 0.2358 0.2429
LUJV alphafold2_multimer_v3_model_1_seed_000.r1.pdb 35.6 0.2580 0.2960
LUJV alphafold2_multimer_v3_model_1_seed_000.r2.pdb 34 0.2284 0.2135
LUJV alphafold2_multimer_v3_model_1_seed_000.r3.pdb 35.8 0.2072 0.2687
LUJV alphafold2_multimer_v3_model_1_seed_000.r4.pdb 35.6 0.2213 0.2548
LUJV alphafold2_multimer_v3_model_1_seed_000.r5.pdb 36.2 0.2211 0.2753
LUJV alphafold2_multimer_v3_model_2_seed_000.r0.pdb 38.9 0.2433 0.2266
LUJV alphafold2_multimer_v3_model_2_seed_000.r1.pdb 46 0.2194 0.2283
LUJV alphafold2_multimer_v3_model_2_seed_000.r2.pdb 48.6 0.2226 0.2149
LUJV alphafold2_multimer_v3_model_2_seed_000.r3.pdb 49.8 0.2147 0.1968
LUJV alphafold2_multimer_v3_model_2_seed_000.r4.pdb 50.9 0.2151 0.2170
LUJV alphafold2_multimer_v3_model_2_seed_000.r5.pdb 51.5 0.2152 0.2240
LUJV alphafold2_multimer_v3_model_3_seed_000.r0.pdb 42.9 0.2755 0.2225
LUJV alphafold2_multimer_v3_model_3_seed_000.r1.pdb 40.6 0.2107 0.2069
LUJV alphafold2_multimer_v3_model_3_seed_000.r2.pdb 48.1 0.4642 0.2639
LUJV alphafold2_multimer_v3_model_3_seed_000.r3.pdb 52.6 0.3994 0.2368
LUJV alphafold2_multimer_v3_model_3_seed_000.r4.pdb 51.8 0.4109 0.2300
LUJV alphafold2_multimer_v3_model_3_seed_000.r5.pdb 51.3 0.4521 0.2556
LUJV alphafold2_multimer_v3_model_4_seed_000.r0.pdb 41.8 0.2719 0.1998
LUJV alphafold2_multimer_v3_model_4_seed_000.r1.pdb 42.9 0.3263 0.2069
LUJV alphafold2_multimer_v3_model_4_seed_000.r2.pdb 45.2 0.4093 0.2639
LUJV alphafold2_multimer_v3_model_4_seed_000.r3.pdb 48.2 0.4135 0.2728
LUJV alphafold2_multimer_v3_model_4_seed_000.r4.pdb 50.7 0.3701 0.2692
LUJV alphafold2_multimer_v3_model_4_seed_000.r5.pdb 51.2 0.3613 0.3186
LUJV alphafold2_multimer_v3_model_5_seed_000.r0.pdb 40.4 0.3418 0.2761
LUJV alphafold2_multimer_v3_model_5_seed_000.r1.pdb 44.9 0.4013 0.2735
LUJV alphafold2_multimer_v3_model_5_seed_000.r2.pdb 46.2 0.4167 0.2770
LUJV alphafold2_multimer_v3_model_5_seed_000.r3.pdb 47.9 0.4099 0.2424
LUJV alphafold2_multimer_v3_model_5_seed_000.r4.pdb 46.8 0.4104 0.2428
LUJV alphafold2_multimer_v3_model_5_seed_000.r5.pdb 48.2 0.4028 0.2787
CHAV rank_001_alphafold2_multimer_v3_model_2_seed_000.pdb 50.5 0.1931 0.2800
CHAV rank_002_alphafold2_multimer_v3_model_1_seed_000.pdb 41.2 0.3923 0.2520
CHAV rank_003_alphafold2_multimer_v3_model_5_seed_000.pdb 38.9 0.3891 0.2836
CHAV rank_004_alphafold2_multimer_v3_model_4_seed_000.pdb 41.3 0.1935 0.2766
CHAV rank_005_alphafold2_multimer_v3_model_3_seed_000.pdb 45.8 0.2470 0.1944
CHAV alphafold2_multimer_v3_model_1_seed_000.r0.pdb 44.3 0.3633 0.2491
CHAV alphafold2_multimer_v3_model_1_seed_000.r1.pdb 40.9 0.2495 0.2419
CHAV alphafold2_multimer_v3_model_1_seed_000.r2.pdb 40.8 0.3115 0.2046
CHAV alphafold2_multimer_v3_model_1_seed_000.r3.pdb 40.8 0.3629 0.2070
CHAV alphafold2_multimer_v3_model_1_seed_000.r4.pdb 40.1 0.3865 0.2440
CHAV alphafold2_multimer_v3_model_1_seed_000.r5.pdb 41.2 0.3932 0.2506
CHAV alphafold2_multimer_v3_model_2_seed_000.r0.pdb 43 0.2772 0.2397
CHAV alphafold2_multimer_v3_model_2_seed_000.r1.pdb 40.6 0.3641 0.1974
CHAV alphafold2_multimer_v3_model_2_seed_000.r2.pdb 47.2 0.3526 0.2434
CHAV alphafold2_multimer_v3_model_2_seed_000.r3.pdb 47.5 0.2582 0.2709
CHAV alphafold2_multimer_v3_model_2_seed_000.r4.pdb 50.6 0.2505 0.2712
CHAV alphafold2_multimer_v3_model_2_seed_000.r5.pdb 50.5 0.1929 0.2783
CHAV alphafold2_multimer_v3_model_3_seed_000.r0.pdb 43.1 0.2310 0.2462
CHAV alphafold2_multimer_v3_model_3_seed_000.r1.pdb 43.3 0.2236 0.2402
CHAV alphafold2_multimer_v3_model_3_seed_000.r2.pdb 46.6 0.2532 0.2326
CHAV alphafold2_multimer_v3_model_3_seed_000.r3.pdb 46.5 0.2465 0.2176
CHAV alphafold2_multimer_v3_model_3_seed_000.r4.pdb 45.6 0.2514 0.2121
CHAV alphafold2_multimer_v3_model_3_seed_000.r5.pdb 45.8 0.2507 0.1886
CHAV alphafold2_multimer_v3_model_4_seed_000.r0.pdb 41.6 0.2025 0.2193
CHAV alphafold2_multimer_v3_model_4_seed_000.r1.pdb 40.8 0.2465 0.2434
CHAV alphafold2_multimer_v3_model_4_seed_000.r2.pdb 39.9 0.2355 0.3288
CHAV alphafold2_multimer_v3_model_4_seed_000.r3.pdb 43.1 0.2096 0.3507
CHAV alphafold2_multimer_v3_model_4_seed_000.r4.pdb 42.3 0.2164 0.2717
CHAV alphafold2_multimer_v3_model_4_seed_000.r5.pdb 41.3 0.1934 0.2926
CHAV alphafold2_multimer_v3_model_5_seed_000.r0.pdb 37.8 0.3062 0.2302
CHAV alphafold2_multimer_v3_model_5_seed_000.r1.pdb 40.4 0.3347 0.2322
CHAV alphafold2_multimer_v3_model_5_seed_000.r2.pdb 39.6 0.3722 0.2472
CHAV alphafold2_multimer_v3_model_5_seed_000.r3.pdb 37.7 0.3782 0.2854
CHAV alphafold2_multimer_v3_model_5_seed_000.r4.pdb 39.1 0.3861 0.2478
CHAV alphafold2_multimer_v3_model_5_seed_000.r5.pdb 38.9 0.3889 0.2335
MACV rank_001_alphafold2_multimer_v3_model_4_seed_000.pdb 54.9 0.1888 0.2448
MACV rank_002_alphafold2_multimer_v3_model_3_seed_000.pdb 53.6 0.3477 0.2643
MACV rank_003_alphafold2_multimer_v3_model_5_seed_000.pdb 42.7 0.2262 0.2402
MACV rank_004_alphafold2_multimer_v3_model_2_seed_000.pdb 55.2 0.2442 0.2549
MACV rank_005_alphafold2_multimer_v3_model_1_seed_000.pdb 45.5 0.2015 0.2713
MACV alphafold2_multimer_v3_model_1_seed_000.r0.pdb 38.6 0.2346 0.2299
MACV alphafold2_multimer_v3_model_1_seed_000.r1.pdb 38.2 0.2129 0.1989
MACV alphafold2_multimer_v3_model_1_seed_000.r2.pdb 45.1 0.2042 0.2546
MACV alphafold2_multimer_v3_model_1_seed_000.r3.pdb 43.4 0.2042 0.2182
MACV alphafold2_multimer_v3_model_1_seed_000.r4.pdb 46.5 0.2014 0.2233
MACV alphafold2_multimer_v3_model_1_seed_000.r5.pdb 45.5 0.2014 0.2693
MACV alphafold2_multimer_v3_model_2_seed_000.r0.pdb 44.2 0.2346 0.1836
MACV alphafold2_multimer_v3_model_2_seed_000.r1.pdb 44.9 0.2902 0.2146
MACV alphafold2_multimer_v3_model_2_seed_000.r2.pdb 50.6 0.2898 0.1963
MACV alphafold2_multimer_v3_model_2_seed_000.r3.pdb 51.7 0.2896 0.2928
MACV alphafold2_multimer_v3_model_2_seed_000.r4.pdb 54.3 0.2661 0.2463
MACV alphafold2_multimer_v3_model_2_seed_000.r5.pdb 55.2 0.2451 0.2749
MACV alphafold2_multimer_v3_model_3_seed_000.r0.pdb 48.4 0.3796 0.2782
MACV alphafold2_multimer_v3_model_3_seed_000.r1.pdb 53.5 0.3441 0.2660
MACV alphafold2_multimer_v3_model_3_seed_000.r2.pdb 54.9 0.1937 0.3046
MACV alphafold2_multimer_v3_model_3_seed_000.r3.pdb 52.8 0.1947 0.2800
MACV alphafold2_multimer_v3_model_3_seed_000.r4.pdb 53.5 0.3182 0.2768
MACV alphafold2_multimer_v3_model_3_seed_000.r5.pdb 53.6 0.3482 0.2523
MACV alphafold2_multimer_v3_model_4_seed_000.r0.pdb 46.8 0.2582 0.2048
MACV alphafold2_multimer_v3_model_4_seed_000.r1.pdb 46.4 0.3439 0.2255
MACV alphafold2_multimer_v3_model_4_seed_000.r2.pdb 53.1 0.2171 0.2355
MACV alphafold2_multimer_v3_model_4_seed_000.r3.pdb 51.5 0.1905 0.3206
MACV alphafold2_multimer_v3_model_4_seed_000.r4.pdb 53.9 0.1930 0.2729
MACV alphafold2_multimer_v3_model_4_seed_000.r5.pdb 54.9 0.1887 0.3368
MACV alphafold2_multimer_v3_model_5_seed_000.r0.pdb 42.2 0.2455 0.2737
MACV alphafold2_multimer_v3_model_5_seed_000.r1.pdb 42.9 0.1912 0.3139
MACV alphafold2_multimer_v3_model_5_seed_000.r2.pdb 39.5 0.2162 0.2795
MACV alphafold2_multimer_v3_model_5_seed_000.r3.pdb 41.6 0.1800 0.3694
MACV alphafold2_multimer_v3_model_5_seed_000.r4.pdb 40.3 0.2204 0.3010
MACV alphafold2_multimer_v3_model_5_seed_000.r5.pdb 42.7 0.1913 0.2480
